Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",30y 135d,178 (100-0-78 56.18%),23 (0.13),←,
44,"Bock, Nathan",24y 32d,45 (27-0-18 60.00%),31 (0.69),←,
24,"Burton, Brett",28y 352d,137 (75-0-62 54.74%),190 (1.39),←,
11,"Doughty, Michael",27y 259d,104 (67-0-37 64.42%),29 (0.28),←,
26,"Douglas, Richard",20y 74d,7 (5-0-2 71.43%),1 (0.14),←,
9,"Edwards, Tyson",30y 258d,247 (136-0-111 55.06%),157 (0.64),←,
36,"Goodwin, Simon",30y 116d,198 (115-0-83 58.08%),113 (0.57),←,
6,"Griffin, Jonathon",21y 97d,4 (3-0-1 75.00%),,←,
13,"Hudson, Ben",28y 56d,37 (23-0-14 62.16%),5 (0.14),←,
21,"Knights, Chris",20y 208d,16 (13-0-3 81.25%),2 (0.13),←,
39,"Mattner, Martin",24y 258d,83 (52-0-31 62.65%),13 (0.16),←,
23,"McLeod, Andrew",30y 260d,264 (144-0-120 54.55%),241 (0.91),←,
22,"Perrie, Ian",28y 12d,106 (62-0-44 58.49%),119 (1.12),←,
40,"Porplyzia, Jason",22y 145d,13 (10-0-3 76.92%),12 (0.92),←,
33,"Reilly, Brent",23y 160d,72 (47-0-25 65.28%),32 (0.44),←,
25,"Rutten, Ben",23y 328d,64 (44-0-20 68.75%),5 (0.08),←,
27,"Stevens, Scott",25y 96d,60 (29-1-30 49.17%),39 (0.65),35 (19-0-16 54.29%),22 (0.63)
5,"Thompson, Scott",24y 38d,90 (55-0-35 61.11%),68 (0.76),51 (37-0-14 72.55%),51 (1.00)
15,"Torney, Jason",29y 309d,176 (96-1-79 54.83%),27 (0.15),58 (37-0-21 63.79%),11 (0.19)
7,"van Berlo, Nathan",20y 319d,34 (24-0-10 70.59%),8 (0.24),←,
28,"Vince, Bernie",21y 201d,6 (6-0-0 100.00%),1 (0.17),←,
17,"Welsh, Scott",28y 135d,148 (87-0-61 58.78%),261 (1.76),112 (61-0-51 54.46%),231 (2.06)
Totals,Totals,25y 258d,2089 (1220-2-867 58.40%),1377 (0.66),,
C,"Craig, Neil",51y 100d,62 (42-0-20 67.74%),,←,
