Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 287d,77 (38-0-39 49.35%),5 (0.06),13 (9-0-4 69.23%),
15,"Amon, Karl",25y 304d,91 (54-0-37 59.34%),42 (0.46),←,
14,"Bergman, Miles",19y 244d,12 (8-0-4 66.67%),2 (0.17),←,
10,"Boak, Travis",32y 322d,295 (150-1-144 51.02%),182 (0.62),←,
3,"Burton, Ryan",24y 139d,84 (49-1-34 58.93%),9 (0.11),37 (24-0-13 64.86%),4 (0.11)
33,"Byrne-Jones, Darcy",25y 272d,118 (69-0-49 58.47%),6 (0.05),←,
22,"Dixon, Charlie",30y 269d,166 (81-1-84 49.10%),270 (1.63),101 (62-0-39 61.39%),176 (1.74)
28,"Drew, Willem",22y 261d,23 (14-0-9 60.87%),6 (0.26),←,
24,"Farrell, Kane",22y 94d,31 (18-0-13 58.06%),26 (0.84),←,
19,"Georgiades, Mitch",19y 264d,19 (13-0-6 68.42%),28 (1.47),←,
9,"Gray, Robbie",33y 81d,250 (129-0-121 51.60%),348 (1.39),←,
8,"Hartlett, Hamish",30y 309d,193 (99-1-93 51.55%),77 (0.40),←,
5,"Houston, Dan",24y 38d,89 (56-0-33 62.92%),14 (0.16),←,
1,"Jonas, Tom",30y 161d,171 (95-1-75 55.85%),1 (0.01),←,
34,"Jones, Lachie",19y 71d,6 (5-0-1 83.33%),1 (0.17),←,
38,"Ladhams, Peter",23y 156d,24 (15-0-9 62.50%),12 (0.50),←,
40,"Lienert, Jarrod",26y 318d,19 (10-0-9 52.63%),1 (0.05),←,
29,"Lycett, Scott",28y 266d,117 (76-0-41 64.96%),57 (0.49),42 (28-0-14 66.67%),12 (0.29)
12,"McKenzie, Trent",29y 77d,129 (47-0-82 36.43%),22 (0.17),23 (18-0-5 78.26%),
6,"Motlop, Steven",30y 99d,197 (128-2-67 65.48%),217 (1.10),62 (38-0-24 61.29%),42 (0.68)
2,"Powell-Pepper, Sam",23y 162d,83 (52-0-31 62.65%),44 (0.53),←,
20,"Rozee, Connor",21y 148d,49 (31-0-18 63.27%),52 (1.06),←,
16,"Wines, Ollie",26y 255d,171 (99-0-72 57.89%),75 (0.44),←,
Totals,Totals,26y 9d,2414 (1336-7-1071 55.34%),1497 (0.62),,
C,"Hinkley, Ken",54y 262d,191 (112-0-79 58.64%),,←,
