Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",19,5,13,32,3,1.0,,3.0,1.0,6.0,3.0,,2.0,,1.0,14.0,18.0,1.0,1.0,1.0,,1.0,95.0
3,"Brennan, Jared",8,4,7,15,1,1.0,,1.0,,5.0,6.0,,1.0,,,8.0,7.0,,1.0,1.0,1.0,1.0,68.0
36,"Broughton, Greg",7,6,7,14,,,,,,1.0,,1.0,,1.0,,5.0,9.0,1.0,1.0,4.0,1.0,,92.0
12,"Day, Sam",7,6,5,12,,,,,3.0,2.0,,,1.0,,,4.0,8.0,,,8.0,,,100.0
23,"Dixon, Charlie",13,9,3,16,6,2.0,6.0,2.0,,3.0,1.0,3.0,1.0,2.0,3.0,9.0,8.0,4.0,6.0,4.0,,1.0,85.0
33 ↓,"Hall, Aaron",6,1,3,9,,,,5.0,,3.0,,1.0,2.0,,,5.0,4.0,,,1.0,,,50.0
5,"Harbrow, Jarrod",15,2,11,26,,3.0,,2.0,1.0,5.0,2.0,,,,,8.0,15.0,,,,1.0,1.0,86.0
7,"Hunt, Karmichael",8,6,7,15,,,,1.0,,4.0,,,1.0,,,5.0,10.0,,2.0,2.0,1.0,,83.0
34 ↑,"Hutchins, Jack",6,3,,6,,,,1.0,1.0,1.0,,,,,,,5.0,,,1.0,1.0,,38.0
19,"Lynch, Tom",11,8,4,15,2,1.0,2.0,3.0,,2.0,,1.0,2.0,1.0,,8.0,6.0,5.0,3.0,1.0,,2.0,93.0
32,"Matera, Brandon",9,3,4,13,1,1.0,,,,1.0,,5.0,,2.0,,5.0,7.0,1.0,2.0,,,3.0,84.0
17,"May, Steven",7,3,6,13,1,1.0,,1.0,,3.0,,1.0,,,,4.0,10.0,,2.0,3.0,,1.0,96.0
18,"McKenzie, Trent",19,9,5,24,,2.0,,4.0,3.0,2.0,1.0,1.0,,,,6.0,17.0,,,,1.0,,84.0
29,"Murphy, Tom",13,7,4,17,,,,4.0,4.0,2.0,,1.0,1.0,,,3.0,14.0,,,3.0,,,85.0
1,"OMeara, Jaeger",17,5,8,25,2,3.0,,4.0,1.0,4.0,11.0,2.0,2.0,,,14.0,12.0,,1.0,,1.0,2.0,72.0
10,"Prestia, Dion",13,7,8,21,1,1.0,,4.0,2.0,3.0,1.0,3.0,,,,6.0,15.0,,1.0,,2.0,2.0,76.0
35,"Rischitelli, Michael",8,5,14,22,,,,4.0,1.0,3.0,2.0,3.0,,,,9.0,13.0,,1.0,2.0,2.0,1.0,86.0
26,"Shaw, Matt",17,9,9,26,,1.0,,,1.0,5.0,1.0,2.0,2.0,,,10.0,17.0,,1.0,,2.0,1.0,76.0
2,"Smith, Zac",10,4,4,14,3,1.0,21.0,1.0,,2.0,3.0,1.0,2.0,,2.0,8.0,6.0,2.0,2.0,2.0,,,88.0
25,"Stanley, Danny",8,6,7,15,1,,,2.0,1.0,2.0,,2.0,,1.0,,4.0,11.0,1.0,2.0,,,,79.0
24,"Swallow, David",13,2,11,24,,1.0,,3.0,2.0,2.0,2.0,2.0,,,,10.0,14.0,,,,1.0,1.0,89.0
16,"Thompson, Rory",9,5,3,12,,,,1.0,5.0,,,1.0,2.0,,,4.0,8.0,,,7.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,115,143,386,21,22.0,29.0,46.0,26.0,61.0,33.0,30.0,19.0,7.0,6.0,149.0,234.0,15.0,26.0,40.0,14.0,17.0,
Opposition,Opposition,200,99,137,337,16,8.0,22.0,53.0,37.0,47.0,27.0,48.0,8.0,19.0,,110.0,221.0,7.0,9.0,30.0,9.0,10.0,
