Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
38,"Atkinson, Jarrod",24y 176d,7 (4-1-2 64.29%),3 (0.43),←,
44,"Bellchambers, Tom",20y 38d,8 (3-0-5 37.50%),1 (0.13),←,
29,"Davey, Alwyn",25y 93d,38 (19-1-18 51.32%),33 (0.87),←,
15,"Dempsey, Courtenay",21y 353d,29 (10-1-18 36.21%),10 (0.34),←,
2,"Dyson, Ricky",23y 322d,84 (31-2-51 38.10%),38 (0.45),←,
31,"Fletcher, Dustin",34y 101d,309 (187-4-118 61.17%),66 (0.21),←,
22,"Hurley, Michael",19y 76d,7 (2-1-4 35.71%),3 (0.43),←,
14,"Lonergan, Sam",22y 143d,36 (15-1-20 43.06%),18 (0.50),←,
42,"Lovett-Murray, Nathan",26y 271d,96 (34-1-61 35.94%),52 (0.54),←,
13,"Lovett, Andrew",26y 278d,85 (29-1-55 34.71%),90 (1.06),←,
33,"McPhee, Adam",26y 314d,164 (64-1-99 39.33%),87 (0.53),139 (58-1-80 42.09%),78 (0.56)
10,"McVeigh, Mark",28y 202d,185 (90-3-92 49.46%),94 (0.51),←,
6,"Monfries, Angus",22y 209d,90 (31-2-57 35.56%),89 (0.99),←,
1,"Neagle, Jay",21y 211d,17 (6-1-10 38.24%),28 (1.65),←,
16,"Pears, Tayte",19y 145d,25 (9-1-15 38.00%),3 (0.12),←,
9,"Prismall, Brent",23y 33d,35 (22-2-11 65.71%),20 (0.57),10 (4-1-5 45.00%),5 (0.50)
41,"Quinn, Michael",19y 202d,4 (2-1-1 62.50%),1 (0.25),←,
30,"Ryder, Paddy",21y 155d,72 (28-2-42 40.28%),22 (0.31),←,
20,"Slattery, Henry",23y 206d,70 (27-2-41 40.00%),11 (0.16),←,
5,"Stanton, Brent",23y 107d,118 (43-2-73 37.29%),72 (0.61),←,
4,"Watson, Jobe",24y 189d,91 (36-2-53 40.66%),33 (0.36),←,
12,"Welsh, Andrew",26y 186d,142 (59-2-81 42.25%),29 (0.20),←,
Totals,Totals,23y 332d,1712 (751-34-927 43.87%),803 (0.47),,
C,"Knights, Matthew",38y 315d,42 (17-1-24 41.67%),,←,
