Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",26y 303d,101 (46-0-55 45.54%),32 (0.32),←,
14,"Birchall, Grant",20y 82d,45 (25-0-20 55.56%),5 (0.11),←,
30,"Brown, Campbell",24y 235d,101 (44-0-57 43.56%),38 (0.38),←,
39,"Campbell, Robert",25y 322d,83 (41-0-42 49.40%),20 (0.24),←,
25,"Clarke, Tim",26y 17d,91 (40-0-51 43.96%),37 (0.41),←,
9,"Crawford, Shane",33y 223d,293 (143-2-148 49.15%),220 (0.75),←,
24,"Croad, Trent",28y 41d,204 (94-1-109 46.32%),189 (0.93),166 (74-1-91 44.88%),129 (0.78)
8,"Ellis, Xavier",20y 51d,18 (13-0-5 72.22%),4 (0.22),←,
23,"Franklin, Lance",21y 80d,61 (28-0-33 45.90%),154 (2.52),←,
27,"Gilham, Stephen",23y 230d,34 (23-0-11 67.65%),1 (0.03),33 (23-0-10 69.70%),1 (0.03)
18,"Guerra, Brent",25y 326d,140 (96-0-44 68.57%),89 (0.64),44 (27-0-17 61.36%),6 (0.14)
15,"Hodge, Luke",23y 309d,116 (52-0-64 44.83%),74 (0.64),←,
4,"Ladson, Rick",24y 61d,79 (34-0-45 43.04%),34 (0.43),←,
3,"Lewis, Jordan",21y 361d,65 (29-0-36 44.62%),22 (0.34),←,
5,"Mitchell, Sam",25y 190d,113 (51-0-62 45.13%),19 (0.17),←,
7,"Osborne, Michael",25y 265d,81 (33-0-48 40.74%),33 (0.41),←,
33,"Rioli, Cyril",18y 280d,5 (5-0-0 100.00%),6 (1.20),←,
2,"Roughead, Jarryd",21y 87d,63 (31-0-32 49.21%),71 (1.13),←,
12,"Sewell, Brad",24y 77d,69 (30-0-39 43.48%),7 (0.10),←,
13,"Taylor, Simon",25y 245d,53 (25-0-28 47.17%),13 (0.25),←,
6,"Williams, Mark",25y 6d,78 (28-0-50 35.90%),185 (2.37),←,
11,"Young, Clinton",22y 63d,49 (26-0-23 53.06%),16 (0.33),←,
Totals,Totals,24y 109d,1942 (937-3-1002 48.25%),1269 (0.65),,
C,"Clarkson, Alastair",39y 358d,73 (33-0-40 45.21%),,←,
