West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",8,4,,8,,,,,,5.0,2.0,3.0,1.0,2.0,,2.0,6.0,,,,,1.0,69.0
6,"Banfield, Drew",12,9,7,19,1,,,2.0,,4.0,1.0,1.0,,1.0,,4.0,15.0,1.0,,4.0,1.0,,88.0
10,"Braun, Michael",11,9,10,21,1,1.0,,,2.0,1.0,1.0,,2.0,,,4.0,17.0,,1.0,,,1.0,88.0
26,"Butler, Sam",6,2,4,10,,,,1.0,,2.0,1.0,4.0,,2.0,,2.0,9.0,,,4.0,,,64.0
17,"Chick, Daniel",15,5,6,21,3,1.0,,2.0,1.0,2.0,3.0,4.0,1.0,,2.0,10.0,10.0,1.0,1.0,2.0,,,95.0
9,"Cousins, Ben",15,9,12,27,,,,,1.0,10.0,3.0,,,,,7.0,20.0,,,1.0,3.0,2.0,92.0
20,"Cox, Dean",10,10,6,16,,1.0,22.0,,4.0,4.0,,2.0,1.0,,,2.0,14.0,1.0,1.0,1.0,1.0,1.0,68.0
32,"Embley, Andrew",15,7,9,24,2,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,11.0,13.0,1.0,2.0,2.0,,1.0,90.0
7,"Fletcher, Chad",7,4,15,22,1,1.0,,,,3.0,3.0,1.0,,,,8.0,15.0,1.0,1.0,1.0,1.0,1.0,82.0
1,"Gardiner, Michael",4,2,1,5,2,1.0,2.0,,,1.0,,1.0,,,,2.0,3.0,,1.0,,,,64.0
23,"Glass, Darren",4,3,3,7,,,,2.0,1.0,1.0,,,,,,,6.0,,,6.0,1.0,,89.0
29,"Hansen, Ashley",12,7,8,20,1,1.0,,1.0,1.0,5.0,1.0,4.0,2.0,,,13.0,7.0,3.0,2.0,3.0,,,85.0
39,"Hunter, Adam",14,8,5,19,2,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,10.0,9.0,5.0,2.0,4.0,,,90.0
38,"Jones, Brett",6,2,6,12,,1.0,,,6.0,2.0,,1.0,,,,6.0,6.0,1.0,,4.0,,,88.0
3,"Judd, Chris",15,1,3,18,,2.0,,2.0,1.0,6.0,4.0,3.0,1.0,1.0,,8.0,11.0,,1.0,,,2.0,89.0
21,"Lynch, Quinten",6,5,2,8,4,1.0,,,,1.0,,1.0,1.0,,,4.0,4.0,2.0,5.0,,,,100.0
33,"Matera, Phillip",10,2,2,12,1,2.0,,3.0,,,2.0,,3.0,,,7.0,4.0,,,1.0,,,91.0
28,"Sampi, Ashley",9,1,5,14,2,1.0,,1.0,,5.0,1.0,2.0,2.0,,,9.0,5.0,,,2.0,1.0,,76.0
14,"Seaby, Mark",7,6,7,14,2,,17.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,,5.0,9.0,,1.0,1.0,,1.0,53.0
37,"Selwood, Adam",8,5,7,15,,,,2.0,1.0,3.0,2.0,3.0,1.0,1.0,,5.0,11.0,,,,1.0,1.0,57.0
5,"Stenglein, Tyson",17,10,10,27,1,,,4.0,4.0,4.0,4.0,1.0,,,,9.0,17.0,,1.0,4.0,,,97.0
44,"Wirrpanda, David",15,4,7,22,,,,,11.0,2.0,1.0,1.0,,1.0,1.0,7.0,16.0,,,2.0,1.0,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,115,135,361,23,19.0,42.0,25.0,41.0,65.0,35.0,38.0,18.0,11.0,6.0,135.0,227.0,16.0,19.0,42.0,10.0,11.0,
Opposition,Opposition,173,80,84,257,12,12.0,21.0,63.0,43.0,51.0,32.0,44.0,11.0,18.0,,99.0,152.0,7.0,12.0,36.0,22.0,7.0,
