Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",8,5,5,13,,,,,1.0,2.0,1.0,1.0,3.0,1.0,,4.0,9.0,,1.0,3.0,,1.0,58.0
10,"Bateman, Chance",14,5,8,22,,,,3.0,3.0,,1.0,1.0,1.0,,,5.0,18.0,,,1.0,3.0,,86.0
17,"Brennan, Luke",2,3,4,6,1,,,,,,,2.0,,,,,6.0,,1.0,1.0,,,50.0
30,"Brown, Campbell",12,2,7,19,,,,2.0,3.0,3.0,2.0,,1.0,,,6.0,13.0,,,4.0,3.0,1.0,96.0
25,"Clarke, Tim",6,4,9,15,,,,,,3.0,,4.0,1.0,3.0,,4.0,11.0,,,,1.0,1.0,100.0
9,"Crawford, Shane",16,9,13,29,,,1.0,3.0,3.0,5.0,3.0,5.0,,,,7.0,20.0,,1.0,4.0,4.0,1.0,96.0
24,"Croad, Trent",8,3,4,12,,,2.0,2.0,2.0,3.0,,4.0,2.0,3.0,,5.0,8.0,,,8.0,1.0,,100.0
19,"Dixon, Ben",9,9,1,10,2,,,1.0,,3.0,,1.0,,,,1.0,9.0,,2.0,,,1.0,98.0
1,"Everitt, Peter",11,9,7,18,1,1.0,13.0,4.0,3.0,2.0,4.0,2.0,,,,7.0,10.0,1.0,2.0,2.0,,1.0,100.0
38,"Franklin, Lance",2,2,2,4,1,,,,1.0,1.0,,2.0,,,,2.0,3.0,,1.0,1.0,,,40.0
3,"Hay, Jonathan",6,4,4,10,,,,,1.0,1.0,,2.0,,1.0,,2.0,8.0,1.0,,5.0,4.0,,100.0
15,"Hodge, Luke",15,4,8,23,1,,,6.0,4.0,5.0,5.0,6.0,1.0,3.0,,8.0,15.0,,,2.0,,,100.0
18,"Ladson, Rick",7,4,6,13,1,,,3.0,3.0,2.0,1.0,1.0,,,,2.0,11.0,,1.0,1.0,4.0,,66.0
14,"Miller, Harry",10,5,2,12,,1.0,,4.0,,3.0,,4.0,2.0,,,6.0,6.0,1.0,,,4.0,1.0,71.0
5,"Mitchell, Sam",24,9,12,36,,,,4.0,7.0,8.0,7.0,2.0,3.0,1.0,1.0,14.0,22.0,1.0,,3.0,,,100.0
7,"Osborne, Michael",8,3,5,13,,,,2.0,1.0,2.0,1.0,6.0,,2.0,,3.0,9.0,,,2.0,1.0,,56.0
16,"Ries, Nick",2,1,5,7,,,,,,1.0,1.0,1.0,,1.0,,3.0,4.0,,,1.0,,,38.0
28,"Sewell, Brad",8,3,5,13,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,2.0,10.0,1.0,1.0,1.0,,,64.0
11,"Smith, Joel",8,2,9,17,,,,,3.0,1.0,1.0,3.0,,1.0,,8.0,9.0,,,1.0,,,97.0
43,"Taylor, Simon",2,3,6,8,,,9.0,,1.0,,4.0,3.0,2.0,1.0,,6.0,2.0,1.0,,5.0,1.0,,82.0
21,"Vandenberg, Richard",9,7,12,21,,,,,2.0,4.0,2.0,1.0,1.0,,,4.0,17.0,,,3.0,2.0,,100.0
6,"Williams, Mark",7,4,2,9,1,1.0,,1.0,,1.0,,1.0,1.0,1.0,,4.0,5.0,1.0,4.0,1.0,,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,100,136,330,8,6.0,25.0,35.0,39.0,52.0,34.0,53.0,18.0,19.0,1.0,103.0,225.0,7.0,14.0,49.0,28.0,8.0,
Opposition,Opposition,203,114,138,341,15,10.0,21.0,39.0,45.0,49.0,21.0,39.0,19.0,18.0,5.0,116.0,229.0,13.0,24.0,54.0,18.0,11.0,
