Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
15,"Dempsey, Courtenay",21y 339d,27 (9-0-18 33.33%),10 (0.37),←,
2,"Dyson, Ricky",23y 308d,82 (30-1-51 37.20%),38 (0.46),←,
31,"Fletcher, Dustin",34y 87d,307 (186-3-118 61.07%),65 (0.21),←,
39,"Hocking, Heath",21y 218d,20 (9-0-11 45.00%),8 (0.40),←,
26,"Hooker, Cale",20y 293d,15 (5-0-10 33.33%),2 (0.13),←,
22,"Hurley, Michael",19y 62d,5 (1-0-4 20.00%),1 (0.20),←,
14,"Lonergan, Sam",22y 129d,34 (14-0-20 41.18%),17 (0.50),←,
42,"Lovett-Murray, Nathan",26y 257d,94 (33-0-61 35.11%),51 (0.54),←,
13,"Lovett, Andrew",26y 264d,84 (28-1-55 33.93%),89 (1.06),←,
25,"Lucas, Scott",31y 215d,270 (148-2-120 55.19%),471 (1.74),←,
33,"McPhee, Adam",26y 300d,162 (63-0-99 38.89%),84 (0.52),137 (57-0-80 41.61%),75 (0.55)
6,"Monfries, Angus",22y 195d,88 (30-1-57 34.66%),83 (0.94),←,
1,"Neagle, Jay",21y 197d,15 (5-0-10 33.33%),23 (1.53),←,
16,"Pears, Tayte",19y 131d,23 (8-0-15 34.78%),3 (0.13),←,
9,"Prismall, Brent",23y 19d,33 (21-1-11 65.15%),17 (0.52),8 (3-0-5 37.50%),2 (0.25)
37,"Reimers, Kyle",20y 204d,26 (11-0-15 42.31%),23 (0.88),←,
30,"Ryder, Paddy",21y 141d,70 (27-1-42 39.29%),20 (0.29),←,
21,"Skipworth, Hayden",26y 158d,54 (29-0-25 53.70%),31 (0.57),10 (4-0-6 40.00%),9 (0.90)
20,"Slattery, Henry",23y 192d,68 (26-1-41 38.97%),11 (0.16),←,
5,"Stanton, Brent",23y 93d,116 (42-1-73 36.64%),72 (0.62),←,
4,"Watson, Jobe",24y 175d,89 (35-1-53 39.89%),31 (0.35),←,
12,"Welsh, Andrew",26y 172d,141 (58-2-81 41.84%),29 (0.21),←,
Totals,Totals,24y 6d,1823 (818-15-990 44.87%),1179 (0.65),,
C,"Knights, Matthew",38y 301d,40 (16-0-24 40.00%),,←,
