Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",25y 267d,103 (33-0-70 32.04%),80 (0.78),←,
32,"Bell, Peter",25y 164d,141 (85-0-56 60.28%),132 (0.94),18 (1-0-17 5.56%),12 (0.67)
30,"Brown, Leigh",19y 170d,39 (9-0-30 23.08%),8 (0.21),←,
9,"Carr, Matthew",22y 226d,46 (8-1-37 18.48%),8 (0.17),18 (1-0-17 5.56%),6 (0.33)
10,"Cook, Troy",25y,84 (33-0-51 39.29%),35 (0.42),41 (9-0-32 21.95%),24 (0.59)
31,"Eastaugh, Simon",28y 61d,25 (9-0-16 36.00%),2 (0.08),8 (1-0-7 12.50%),1 (0.13)
18,"Fewster, Brendon",27y 220d,62 (25-0-37 40.32%),43 (0.69),29 (9-0-20 31.03%),16 (0.55)
2,"Fletcher, Adrian",31y 306d,228 (90-2-136 39.91%),96 (0.42),76 (19-0-57 25.00%),23 (0.30)
14,"Grover, Antoni",21y 154d,17 (2-0-15 11.76%),1 (0.06),←,
42,"Haddrill, Robert",20y 196d,5 (1-0-4 20.00%),,←,
4,"Hasleby, Paul",20y 61d,40 (9-0-31 22.50%),29 (0.73),←,
5,"Jones, Anthony",26y 236d,72 (22-0-50 30.56%),3 (0.04),←,
11,"Kickett, Dale",33y 100d,175 (66-0-109 37.71%),62 (0.35),129 (43-0-86 33.33%),22 (0.17)
28,"Koops, Steven",23y 19d,41 (13-0-28 31.71%),39 (0.95),←,
20,"Longmuir, Justin",20y 203d,32 (5-0-27 15.63%),28 (0.88),←,
8,"McManus, Shaun",25y 184d,98 (27-0-71 27.55%),52 (0.53),←,
17,"McPhee, Adam",18y 310d,11 (1-0-10 9.09%),4 (0.36),←,
23,"Parker, Shane",28y 175d,125 (38-0-87 30.40%),8 (0.06),←,
29,"Pavlich, Matthew",19y 224d,36 (7-0-29 19.44%),36 (1.00),←,
41,"Ugle, Keren",22y 36d,4 (1-0-3 25.00%),2 (0.50),←,
19,"Walker, James",22y 209d,50 (11-0-39 22.00%),5 (0.10),←,
34,"Woods, Dion",19y 199d,5 (1-0-4 20.00%),1 (0.20),←,
Totals,Totals,24y 3d,1439 (496-3-940 34.47%),674 (0.47),,
C,"Allan, Ben",32y 301d,10 (1-0-9 10.00%),,←,
