Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",32y 99d,283 (155-0-128 54.77%),249 (0.88),160 (71-0-89 44.38%),129 (0.81)
21,"Black, Heath",29y 11d,192 (76-0-116 39.58%),80 (0.42),138 (54-0-84 39.13%),61 (0.44)
26,"Bradley, Kepler",22y 208d,53 (13-1-39 25.47%),16 (0.30),4 (0-0-4 0.00%),2 (0.50)
2,"Carr, Josh",28y 40d,178 (112-1-65 63.20%),96 (0.54),73 (35-0-38 47.95%),36 (0.49)
15,"Crowley, Ryan",24y 95d,61 (28-0-33 45.90%),50 (0.82),←,
33,"Farmer, Jeff",30y 350d,240 (110-0-130 45.83%),477 (1.99),122 (58-0-64 47.54%),218 (1.79)
14,"Grover, Antoni",28y 89d,138 (61-0-77 44.20%),18 (0.13),←,
35,"Ibbotson, Garrick",20y 85d,9 (1-0-8 11.11%),5 (0.56),←,
17,"Johnson, Mark",30y 16d,197 (112-2-83 57.36%),93 (0.47),3 (0-0-3 0.00%),1 (0.33)
37,"Johnson, Michael",23y 232d,64 (32-0-32 50.00%),11 (0.17),←,
23,"Mayne, Chris",19y 219d,6 (1-0-5 16.67%),4 (0.67),←,
8,"McManus, Shaun",32y 120d,225 (88-0-137 39.11%),93 (0.41),←,
18,"McPharlin, Luke",26y 190d,123 (63-0-60 51.22%),81 (0.66),111 (55-0-56 49.55%),78 (0.70)
16,"Mundy, David",22y 324d,75 (36-0-39 48.00%),16 (0.21),←,
10,"Palmer, Rhys",19y 116d,10 (1-0-9 10.00%),5 (0.50),←,
29,"Pavlich, Matthew",26y 160d,186 (80-0-106 43.01%),346 (1.86),←,
7,"Peake, Brett",24y 339d,47 (25-0-22 53.19%),23 (0.49),←,
31,"Sandilands, Aaron",25y 185d,104 (53-0-51 50.96%),32 (0.31),←,
6,"Solomon, Dean",28y 151d,187 (101-1-85 54.28%),73 (0.39),29 (9-0-20 31.03%),17 (0.59)
20,"Tarrant, Chris",27y 264d,190 (84-0-106 44.21%),344 (1.81),29 (9-0-20 31.03%),45 (1.55)
22,"Thornton, Scott",25y 271d,64 (29-0-35 45.31%),7 (0.11),←,
34,"Warnock, Robert",21y 141d,15 (7-0-8 46.67%),4 (0.27),←,
Totals,Totals,25y 334d,2647 (1268-5-1374 47.90%),2123 (0.80),,
C,"Harvey, Mark",42y 363d,18 (5-0-13 27.78%),,←,
