Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Breuer, Shayne",16,3,10,26,,,1.0,4.0,,10.0,3.0,3.0,,1.0,2.0,,,,,,,,
6,"Cummings, Scott",6,4,2,8,3,,,2.0,,1.0,,1.0,1.0,4.0,,,,,,,,,
28,"Daniels, Stephen",4,2,,4,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,
37,"Dew, Stuart",14,8,5,19,1,,,4.0,6.0,2.0,1.0,3.0,2.0,,,,,,,,,,
19,"Dickie, Donald",20,5,11,31,3,,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,,,,,,,,
11,"Eagleton, Nathan",7,1,3,10,1,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,
10,"Francou, Josh",12,2,7,19,,,,2.0,3.0,3.0,4.0,2.0,,1.0,,,,,,,,,
12,"Heaver, Brent",3,,,3,,,,,1.0,,,,,,,,,,,,,,
39,"Heuskes, Adam",3,4,3,6,,1.0,5.0,,,2.0,,1.0,,2.0,,,,,,,,,
29,"Kingsley, Adam",10,3,8,18,,2.0,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,
20,"Lade, Brendon",9,3,3,12,2,,4.0,1.0,,5.0,4.0,,1.0,,,,,,,,,,
22,"Lockwood, Bowen",4,3,,4,,,,1.0,,2.0,,,,,,,,,,,,,
9,"Lyle, Brayden",14,3,6,20,,,,1.0,2.0,5.0,1.0,2.0,1.0,,,,,,,,,,
33,"Mead, Darren",13,7,5,18,,,1.0,2.0,3.0,1.0,2.0,3.0,1.0,5.0,,,,,,,,,
13,"Morton, Danny",12,3,7,19,,,,1.0,,3.0,4.0,,,1.0,,,,,,,,,
4,"Naish, Chris",6,1,3,9,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,
14,"Paxman, Stephen",9,5,2,11,,,,,4.0,,,1.0,1.0,1.0,,,,,,,,,
2,"Primus, Matthew",9,7,10,19,,,15.0,4.0,3.0,1.0,5.0,,,3.0,,,,,,,,,
36,"Stevens, Nick",12,5,3,15,,1.0,,4.0,,2.0,,1.0,,,,,,,,,,,
16,"Tredrea, Warren",,1,1,1,,,,2.0,,,,,,1.0,,,,,,,,,
1,"Wanganeen, Gavin",18,4,4,22,1,,,,4.0,2.0,3.0,8.0,2.0,4.0,,,,,,,,,
15,"Wilson, Michael",9,3,7,16,,,,2.0,2.0,3.0,2.0,3.0,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,77,100,310,11,7.0,30.0,37.0,33.0,50.0,40.0,38.0,16.0,29.0,5.0,,,,,,,,
Opposition,Opposition,179,57,126,305,5,9.0,30.0,30.0,35.0,42.0,33.0,27.0,29.0,16.0,1.0,,,,,,,,
