West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",2,1,1,3,,,,,,,,,,,,,,,,,,,
36,"Hart, David",7,2,6,13,2,,,,,,,,,2.0,,,,,,,,,
1,"Heady, Brett",13,4,5,18,2,2.0,,1.0,,,,,,1.0,,,,,,,,,
22,"Hynes, David",11,4,6,17,3,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
34,"Irving, Dean",6,4,4,10,,,5.0,,,,,,,,1.0,,,,,,,,
2,"Kemp, Dean",9,3,3,12,3,1.0,,,,,,,1.0,1.0,,,,,,,,,
5,"Lamb, Dwayne",17,4,6,23,,1.0,,1.0,,,,,3.0,,,,,,,,,,
19,"Langdon, Karl",13,3,9,22,3,,3.0,,,,,,3.0,3.0,,,,,,,,,
28,"Lewis, Chris",22,3,9,31,1,,,2.0,,,,,2.0,2.0,,,,,,,,,
45,"Lockyer, Andrew",10,4,7,17,,,,,,,,,2.0,1.0,,,,,,,,,
3,"Mainwaring, Chris",23,5,8,31,2,,,3.0,,,,,2.0,1.0,3.0,,,,,,,,
30,"Matera, Peter",16,4,1,17,2,2.0,,3.0,,,,,1.0,4.0,,,,,,,,,
17,"McKenna, Guy",10,5,15,25,,1.0,,3.0,,,,,1.0,,,,,,,,,,
10,"Pyke, Don",8,3,3,11,,,,1.0,,,,,1.0,3.0,,,,,,,,,
4,"Sumich, Peter",9,8,3,12,2,5.0,,,,,,,,1.0,,,,,,,,,
7,"Turley, Craig",15,2,10,25,,1.0,,2.0,,,,,3.0,,2.0,,,,,,,,
50,"Turnbull, Ryan",5,4,4,9,,,4.0,,,,,,1.0,,,,,,,,,,
39,"Waterman, Chris",10,3,3,13,,,,2.0,,,,,2.0,2.0,,,,,,,,,
9,"Wilson, Peter",7,3,7,14,,1.0,,3.0,,,,,,2.0,,,,,,,,,
24,"Worsfold, John",8,2,2,10,1,,,1.0,,,,,1.0,5.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,71,112,333,21,18.0,13.0,23.0,,,,,24.0,29.0,6.0,,,,,,,,
Opposition,Opposition,188,60,96,284,8,14.0,19.0,26.0,,,,,29.0,24.0,,,,,,,,,
