Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",30y 299d,215 (99-2-114 46.51%),74 (0.34),←,
17,"Cooney, Adam",27y 265d,192 (94-2-96 49.48%),164 (0.85),←,
6,"Dahlhaus, Luke",20y 305d,40 (13-0-27 32.50%),34 (0.85),←,
13,"Giansiracusa, Daniel",31y 103d,240 (107-4-129 45.42%),295 (1.23),←,
44,"Goodes, Brett",29y 125d,10 (3-0-7 30.00%),1 (0.10),←,
16,"Griffen, Ryan",26y 330d,173 (87-1-85 50.58%),114 (0.66),←,
24,"Hrovat, Nathan",19y 15d,3 (2-0-1 66.67%),1 (0.33),←,
26,"Hunter, Lachie",18y 191d,1 (0-0-1 0.00%),1 (1.00),←,
39,"Johannisen, Jason",20y 226d,14 (3-0-11 21.43%),3 (0.21),←,
19,"Jones, Liam",22y 118d,49 (18-0-31 36.73%),48 (0.98),←,
21,"Liberatore, Tom",21y 37d,45 (13-0-32 28.89%),9 (0.20),←,
33,"Lower, Nick",25y 364d,54 (19-0-35 35.19%),11 (0.20),12 (3-0-9 25.00%),2 (0.17)
11,"Macrae, Jack",18y 323d,8 (2-0-6 25.00%),2 (0.25),←,
37,"Markovic, Lukas",26y 168d,29 (7-0-22 24.14%),5 (0.17),←,
27,"Minson, Will",28y 72d,148 (72-1-75 48.99%),68 (0.46),←,
38,"Morris, Dale",30y 175d,163 (88-2-73 54.60%),3 (0.02),←,
2,"Murphy, Robert",31y 13d,239 (103-4-132 43.93%),165 (0.69),←,
42,"Picken, Liam",26y 325d,99 (44-0-55 44.44%),29 (0.29),←,
23,"Roughead, Jordan",22y 231d,47 (17-0-30 36.17%),12 (0.26),←,
14,"Smith, Clay",20y 42d,27 (6-0-21 22.22%),13 (0.48),←,
9,"Stringer, Jake",19y 58d,8 (2-0-6 25.00%),11 (1.38),←,
32,"Talia, Michael",20y 131d,7 (1-0-6 14.29%),1 (0.14),←,
Totals,Totals,24y 178d,1811 (800-16-995 44.17%),1064 (0.59),,
C,"McCartney, Brendan",52y 242d,34 (8-0-26 23.53%),,←,
