Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 275d,39 (22-0-17 56.41%),4 (0.10),12 (8-0-4 66.67%),
4,"Ah Chee, Callum",23y 174d,66 (24-0-42 36.36%),27 (0.41),21 (16-0-5 76.19%),3 (0.14)
31,"Andrews, Harris",24y 111d,116 (40-0-76 34.48%),9 (0.08),←,
33,"Bailey, Zac",21y 190d,49 (29-0-20 59.18%),28 (0.57),←,
38,"Ballenden, Connor",22y 3d,3 (2-0-1 66.67%),1 (0.33),←,
13,"Berry, Tom",19y 335d,8 (6-0-2 75.00%),2 (0.25),←,
14,"Birchall, Grant",33y 63d,267 (182-1-84 68.35%),34 (0.13),19 (15-0-4 78.95%),
23,"Cameron, Charlie",26y 270d,130 (80-1-49 61.92%),196 (1.51),57 (33-0-24 57.89%),109 (1.91)
3,"Daniher, Joe",27y 28d,111 (41-1-69 37.39%),197 (1.77),3 (1-0-2 33.33%),6 (2.00)
21,"Fullarton, Tom",22y 37d,5 (3-0-2 60.00%),1 (0.20),←,
30,"Hipwood, Eric",23y 200d,97 (43-0-54 44.33%),143 (1.47),←,
35,"Lester, Ryan",28y 218d,144 (55-0-89 38.19%),45 (0.31),←,
17,"Lyons, Jarryd",28y 253d,138 (76-0-62 55.07%),69 (0.50),46 (32-0-14 69.57%),20 (0.43)
11,"McCarthy, Lincoln",27y 161d,73 (53-0-20 72.60%),63 (0.86),44 (30-0-14 68.18%),38 (0.86)
6,"McCluggage, Hugh",23y 29d,85 (40-0-45 47.06%),52 (0.61),←,
9,"Neale, Lachie",27y 312d,181 (97-0-84 53.59%),94 (0.52),46 (32-0-14 69.57%),27 (0.59)
40,"Payne, Jack",21y 168d,8 (4-0-4 50.00%),,←,
20,"Prior, Jaxon",19y 301d,2 (1-0-1 50.00%),,←,
10,"Rich, Daniel",30y 298d,225 (86-1-138 38.44%),111 (0.49),←,
2,"Robertson, Deven",19y 275d,2 (1-0-1 50.00%),,←,
5,"Robinson, Mitch",31y 298d,213 (96-1-116 45.31%),113 (0.53),113 (45-0-68 39.82%),55 (0.49)
37,"Starcevich, Brandon",21y 251d,26 (17-0-9 65.38%),2 (0.08),←,
15,"Zorko, Dayne",32y 51d,188 (72-0-116 38.30%),194 (1.03),←,
Totals,Totals,25y 155d,2176 (1070-5-1101 49.17%),1385 (0.64),,
C,"Fagan, Chris",59y 282d,90 (42-0-48 46.67%),,←,
