Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",5,2,,5,,,,,5.0,,,,1.0,,,4.0,1.0,2.0,,5.0,,,
7,"Burgoyne, Peter",8,2,5,13,2,,2.0,3.0,1.0,4.0,3.0,4.0,,4.0,,4.0,9.0,1.0,2.0,1.0,4.0,,
8,"Burgoyne, Shaun",5,2,3,8,2,1.0,,3.0,,1.0,,,1.0,,,5.0,3.0,,2.0,2.0,,,
9,"Carr, Josh",13,3,8,21,2,3.0,1.0,5.0,,4.0,3.0,4.0,1.0,1.0,,7.0,15.0,,3.0,,4.0,,
25,"Cassisi, Domenic",1,1,2,3,,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,
12,"Cockatoo-Collins, Che",12,6,2,14,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,6.0,7.0,1.0,2.0,1.0,,,
35,"Cornes, Chad",16,9,5,21,,1.0,,1.0,,5.0,2.0,1.0,1.0,1.0,2.0,11.0,9.0,3.0,1.0,,1.0,,
18,"Cornes, Kane",6,1,5,11,,,,5.0,1.0,1.0,1.0,,,,,2.0,9.0,1.0,,1.0,,,
42,"Crabb, Jaxon",,,,,,,,1.0,,,,,,,,,,,,,,,
17,"Dew, Stuart",4,1,4,8,1,,,3.0,1.0,,,1.0,1.0,,,4.0,4.0,,,1.0,,,
10,"Francou, Josh",12,3,17,29,,1.0,,6.0,,2.0,9.0,3.0,1.0,1.0,3.0,12.0,18.0,,1.0,3.0,1.0,,
31,"French, Barnaby",2,,1,3,,,4.0,1.0,1.0,2.0,,,1.0,,,2.0,1.0,,,4.0,,,
34,"Guerra, Brent",10,2,3,13,1,,,10.0,2.0,4.0,1.0,2.0,1.0,,,5.0,8.0,,,5.0,,,
38,"James, Roger",14,6,8,22,1,,,6.0,2.0,3.0,6.0,2.0,,2.0,,7.0,18.0,,1.0,2.0,2.0,,
33,"Mead, Darren",,1,2,2,,,,1.0,1.0,,,,,,,,2.0,,,2.0,,,
3,"Montgomery, Brett",10,8,8,18,1,,1.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,,6.0,12.0,2.0,1.0,9.0,3.0,,
14,"Paxman, Stephen",1,,1,2,,,,,,,,,,,,1.0,2.0,,,2.0,,,
27,"Poulton, Jared",13,7,1,14,,,,2.0,3.0,2.0,1.0,2.0,,,,7.0,7.0,2.0,,3.0,2.0,,
1,"Primus, Matthew",3,2,4,7,1,,34.0,2.0,1.0,,2.0,,2.0,,,3.0,5.0,1.0,1.0,1.0,1.0,,
16,"Tredrea, Warren",16,12,5,21,1,1.0,1.0,4.0,,6.0,,4.0,,1.0,1.0,10.0,11.0,4.0,2.0,3.0,,,
2,"Wakelin, Darryl",2,1,2,4,,,,2.0,2.0,,,,3.0,,,4.0,1.0,1.0,,1.0,,,
4,"Wanganeen, Gavin",13,6,5,18,,,,,4.0,2.0,4.0,,1.0,,,6.0,11.0,,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,75,91,257,12,12.0,43.0,61.0,27.0,40.0,36.0,29.0,16.0,12.0,6.0,107.0,155.0,18.0,16.0,47.0,19.0,,
Opposition,Opposition,144,52,118,262,11,10.0,34.0,55.0,24.0,45.0,36.0,34.0,12.0,16.0,,97.0,168.0,5.0,9.0,51.0,10.0,,
