Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",9,5,5,14,5,2.0,,3.0,,2.0,,2.0,1.0,,,4.0,8.0,,5.0,,,,83.0
21,"Barlow, Michael",14,3,12,26,2,1.0,,4.0,,5.0,4.0,3.0,,,3.0,10.0,12.0,1.0,1.0,,,,76.0
30,"Clarke, Zac",11,5,7,18,,,18.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,,6.0,12.0,,,,,,80.0
15,"Crowley, Ryan",11,4,13,24,1,1.0,,1.0,1.0,2.0,3.0,,2.0,,,13.0,12.0,,,,,,86.0
3,"Dawson, Zac",2,1,4,6,,,2.0,,,,,1.0,,1.0,,3.0,2.0,,,8.0,,,98.0
41,"Duffield, Paul",14,5,5,19,,,,1.0,2.0,3.0,1.0,,1.0,,,6.0,14.0,,,2.0,,,95.0
7,"Fyfe, Nat",19,1,10,29,,1.0,1.0,6.0,1.0,7.0,11.0,1.0,2.0,,,19.0,8.0,1.0,,2.0,,,85.0
32,"Hill, Stephen",11,1,5,16,,,1.0,10.0,1.0,7.0,2.0,2.0,,1.0,,10.0,7.0,,,4.0,,,79.0
5,"Ibbotson, Garrick",10,6,2,12,,1.0,,3.0,,1.0,,,1.0,,,3.0,9.0,1.0,1.0,1.0,,,94.0
23,"Mayne, Chris",7,7,12,19,1,1.0,,6.0,1.0,1.0,1.0,2.0,4.0,1.0,,10.0,10.0,,3.0,3.0,,4.0,81.0
16,"Mundy, David",21,2,5,26,,1.0,,9.0,2.0,10.0,7.0,2.0,3.0,,2.0,14.0,11.0,,,2.0,,2.0,82.0
13,"Mzungu, Tendai",9,,9,18,,,1.0,6.0,,4.0,4.0,3.0,3.0,2.0,,14.0,4.0,,,4.0,,1.0,91.0
27,"Neale, Lachie",9,6,25,34,,,,7.0,,4.0,4.0,1.0,1.0,,,12.0,22.0,,1.0,1.0,,2.0,79.0
29,"Pavlich, Matthew",9,2,2,11,3,2.0,,3.0,,3.0,,2.0,1.0,2.0,,6.0,6.0,,2.0,6.0,,,83.0
46 ↑,"Pearce, Clancee",2,1,6,8,,,,,1.0,,1.0,,,,,3.0,5.0,,,1.0,,,32.0
6,"Pearce, Danyle",16,1,9,25,1,,,5.0,,7.0,7.0,,1.0,,,9.0,14.0,,,2.0,,1.0,79.0
31,"Sandilands, Aaron",3,2,10,13,1,,41.0,2.0,,1.0,3.0,2.0,,,,9.0,5.0,2.0,1.0,5.0,,,76.0
36,"Silvagni, Alex",9,6,1,10,,,2.0,2.0,2.0,2.0,,1.0,1.0,,,4.0,5.0,1.0,,6.0,,,92.0
34 ↓,"Spurr, Lee",3,2,5,8,,,,5.0,,,,,,,,4.0,4.0,,,,,,67.0
8,"Suban, Nick",9,2,8,17,1,,,8.0,,6.0,1.0,3.0,1.0,1.0,,7.0,10.0,,,1.0,,,80.0
33,"Sutcliffe, Cam",8,3,5,13,,,,2.0,1.0,,,4.0,1.0,3.0,,4.0,7.0,,,3.0,,,96.0
4,"Sylvia, Colin",6,1,11,17,,1.0,,5.0,,1.0,,5.0,1.0,5.0,,8.0,9.0,,1.0,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,66,171,383,15,15.0,66.0,91.0,13.0,72.0,50.0,35.0,25.0,17.0,5.0,178.0,196.0,6.0,15.0,51.0,,10.0,
Opposition,Opposition,164,52,153,317,3,4.0,31.0,103.0,49.0,17.0,33.0,48.0,17.0,25.0,1.0,132.0,176.0,3.0,3.0,64.0,1.0,2.0,
