Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",29y 227d,135 (88-1-46 65.56%),18 (0.13),←,
46,"Blicavs, Mark",34y 36d,277 (182-3-92 66.25%),74 (0.27),←,
12,"Bowes, Jack",27y 97d,130 (48-2-80 37.69%),35 (0.27),47 (27-1-19 58.51%),21 (0.45)
5,"Cameron, Jeremy",32y 32d,262 (137-3-122 52.86%),666 (2.54),91 (60-0-31 65.93%),239 (2.63)
13,"Clark, Jhye",20y 284d,21 (11-0-10 52.38%),3 (0.14),←,
45,"Close, Brad",26y 277d,109 (73-1-35 67.43%),95 (0.87),←,
35,"Dangerfield, Patrick",35y 28d,345 (207-2-136 60.29%),351 (1.02),191 (126-2-63 66.49%),188 (0.98)
16,"De Koning, Sam",24y 66d,70 (47-1-22 67.86%),6 (0.09),←,
28,"Dempsey, Oliver",22y 116d,40 (24-0-16 60.00%),37 (0.93),←,
22,"Duncan, Mitch",33y 327d,297 (210-2-85 71.04%),184 (0.62),←,
39,"Guthrie, Zach",26y 307d,110 (69-2-39 63.64%),15 (0.14),←,
36,"Henry, Oliver",22y 278d,78 (44-1-33 57.05%),113 (1.45),53 (30-1-22 57.55%),85 (1.60)
9,"Holmes, Max",22y 247d,84 (53-1-30 63.69%),39 (0.46),←,
17,"Humphries, Lawson",22y 99d,19 (13-0-6 68.42%),1 (0.05),←,
7,"Mannagh, Shaun",27y 270d,17 (13-0-4 76.47%),21 (1.24),←,
34,"Mullin, Oisin",25y 81d,25 (12-0-13 48.00%),,←,
33,"Neale, Shannon",22y 282d,28 (17-0-11 60.71%),30 (1.07),←,
42,"OConnor, Mark",28y 106d,130 (85-0-45 65.38%),10 (0.08),←,
14,"OSullivan, Connor",19y 349d,9 (6-0-3 66.67%),,←,
3,"Smith, Bailey",24y 147d,110 (64-0-46 58.18%),48 (0.44),7 (5-0-2 71.43%),4 (0.57)
1,"Stanley, Rhys",34y 153d,215 (125-2-88 58.60%),111 (0.52),157 (104-2-51 66.88%),71 (0.45)
18,"Stengle, Tyson",26y 196d,93 (54-1-38 58.60%),149 (1.60),77 (49-1-27 64.29%),134 (1.74)
21,"Wiltshire, Oliver",22y 230d,2 (1-0-1 50.00%),1 (0.50),←,
Totals,Totals,26y 232d,2606 (1583-22-1001 60.74%),2007 (0.77),,
C,"Scott, Chris",49y,342 (231-3-108 67.98%),,←,
