Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",12,2,13,25,1,,,9.0,3.0,6.0,3.0,1.0,3.0,1.0,,9.0,15.0,,,1.0,,3.0,85.0
4,"Aish, James",7,7,12,19,,1.0,,4.0,1.0,2.0,,1.0,,1.0,,1.0,18.0,,1.0,1.0,,1.0,80.0
17,"Beams, Claye",8,6,9,17,1,,,1.0,1.0,5.0,1.0,2.0,1.0,1.0,,4.0,12.0,,,2.0,,1.0,69.0
8,"Bewick, Rohan",9,5,10,19,1,,,3.0,2.0,4.0,1.0,1.0,,,,5.0,14.0,,,,,,85.0
42,"Clarke, Justin",5,4,5,10,,,,1.0,2.0,,,4.0,1.0,3.0,,3.0,6.0,,,8.0,,,91.0
33,"Close, Michael",4,3,2,6,,1.0,1.0,,1.0,1.0,,2.0,,,,4.0,2.0,1.0,2.0,1.0,,,90.0
5,"Crisp, Jack",12,5,10,22,1,3.0,,1.0,1.0,3.0,2.0,,1.0,,,7.0,15.0,,1.0,1.0,1.0,,79.0
34,"Freeman, Jonathan",5,2,3,8,4,1.0,,,,,,2.0,1.0,1.0,,3.0,5.0,2.0,2.0,,,,95.0
27 ↓,"Gardiner, Darcy",10,4,6,16,1,,,5.0,3.0,1.0,,5.0,1.0,2.0,,6.0,11.0,,,2.0,,1.0,69.0
6,"Green, Josh",10,5,7,17,2,,,1.0,,4.0,2.0,,1.0,,,8.0,9.0,,2.0,,,1.0,91.0
11,"Hanley, Pearce",24,6,10,34,1,1.0,3.0,6.0,1.0,11.0,7.0,1.0,3.0,,1.0,7.0,26.0,,1.0,1.0,,3.0,84.0
2,"Harwood, Ryan",13,4,7,20,,1.0,,4.0,2.0,1.0,3.0,,4.0,,,7.0,11.0,,,1.0,,,88.0
36,"Maguire, Matt",12,9,6,18,,,,1.0,6.0,1.0,,,1.0,,,1.0,16.0,,,2.0,,,86.0
12,"Martin, Stefan",6,7,26,32,,,27.0,1.0,2.0,4.0,3.0,2.0,1.0,,,10.0,23.0,,,2.0,1.0,1.0,88.0
32,"Mayes, Sam",14,6,4,18,,,,1.0,3.0,4.0,,,,,,,18.0,,,,,,91.0
25,"McStay, Daniel",6,6,8,14,1,,,2.0,,1.0,,,,,,2.0,12.0,1.0,,2.0,,,83.0
21,"Merrett, Daniel",5,4,4,9,3,1.0,1.0,,,,,,,,,5.0,4.0,1.0,4.0,2.0,,,76.0
22 ↑,"Paparone, Marco",2,1,2,4,,,,,,,,,,,,,4.0,,,,,,19.0
24,"Patfull, Joel",10,5,9,19,,,,1.0,,,1.0,2.0,2.0,1.0,,6.0,14.0,,,6.0,,,91.0
38,"Rockliff, Tom",18,9,25,43,,,1.0,9.0,,,6.0,4.0,,1.0,2.0,15.0,28.0,,,2.0,1.0,,84.0
28,"Taylor, Lewis",16,5,8,24,,1.0,,2.0,,2.0,1.0,2.0,,1.0,,3.0,20.0,,2.0,,2.0,,93.0
15,"Zorko, Dayne",15,4,21,36,2,1.0,,5.0,4.0,8.0,9.0,3.0,1.0,1.0,3.0,15.0,21.0,,,4.0,1.0,2.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,109,207,430,18,15.0,33.0,57.0,32.0,58.0,39.0,32.0,21.0,13.0,6.0,121.0,304.0,5.0,15.0,38.0,6.0,13.0,
Opposition,Opposition,183,87,135,318,8,8.0,41.0,57.0,39.0,43.0,27.0,50.0,13.0,21.0,,105.0,210.0,8.0,11.0,47.0,7.0,7.0,
