Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",24y 270d,107 (60-3-44 57.48%),91 (0.85),←,
28,"Crosisca, Gavin",23y 280d,102 (64-3-35 64.22%),40 (0.39),←,
2,"Francis, Tony",23y 81d,49 (31-2-16 65.31%),36 (0.73),←,
47,"Fraser, Mark",21y 138d,4 (3-0-1 75.00%),,←,
3,"Gayfer, Michael",26y 309d,124 (75-1-48 60.89%),1 (0.01),←,
44,"Kerrison, Shane",27y 85d,106 (64-2-40 61.32%),12 (0.11),←,
34,"McGuane, Mick",24y 175d,84 (51-2-31 61.90%),53 (0.63),←,
1,"Monkhorst, Damian",22y 305d,66 (43-2-21 66.67%),10 (0.15),←,
7,"Morwood, Shane",30y 203d,191 (114-3-74 60.47%),115 (0.60),174 (105-3-66 61.21%),102 (0.59)
4,"Pert, Gary",27y 24d,176 (86-0-90 48.86%),44 (0.25),13 (9-0-4 69.23%),2 (0.15)
13,"Richardson, Alan",27y 35d,47 (28-2-17 61.70%),10 (0.21),←,
16,"Richardson, Mark",19y 234d,10 (7-0-3 70.00%),23 (2.30),←,
36,"Rocca, Saverio",18y 214d,1 (1-0-0 100.00%),4 (4.00),←,
32,"Rowe, Brad",22y 211d,19 (7-0-12 36.84%),13 (0.68),5 (4-0-1 80.00%),4 (0.80)
29,"Russell, Scott",22y 45d,61 (40-2-19 67.21%),38 (0.62),←,
31,"Saunders, Darren",26y 310d,33 (20-0-13 60.61%),,27 (17-0-10 62.96%),
22,"Shaw, Tony",31y 334d,271 (153-3-115 57.01%),148 (0.55),←,
27,"Starcevich, Craig",25y 36d,99 (58-3-38 60.10%),126 (1.27),←,
10,"Williams, Paul",19y 79d,27 (17-0-10 62.96%),27 (1.00),←,
19,"Wright, Graham",24y 15d,89 (59-2-28 67.42%),78 (0.88),←,
Totals,Totals,24y 169d,1666 (981-30-655 58.88%),869 (0.52),,
C,"Matthews, Leigh",40y 112d,149 (87-3-59 59.40%),,←,
