North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 342d,65 (29-1-35 45.38%),59 (0.91),←,
11,"Angus, Warwick",21y 293d,11 (5-0-6 45.45%),3 (0.27),←,
44,"Brayshaw, Mark",25y 87d,20 (14-0-6 70.00%),2 (0.10),←,
18,"Carey, Wayne",19y 341d,31 (17-0-14 54.84%),50 (1.61),←,
30,"Chandler, Jeff",25y 52d,35 (20-1-14 58.57%),4 (0.11),←,
5,"Dwyer, David",27y 49d,71 (34-0-37 47.89%),37 (0.52),←,
6,"Fairley, Ian",26y 227d,109 (52-2-55 48.62%),138 (1.27),←,
31,"Gallagher, Michael",24y 359d,35 (23-1-11 67.14%),22 (0.63),19 (13-0-6 68.42%),5 (0.26)
29,"German, Peter",26y 90d,129 (63-3-63 50.00%),154 (1.19),←,
9,"Larkin, Matthew",26y 257d,131 (67-3-61 52.29%),118 (0.90),←,
35,"Longmire, John",20y 123d,54 (23-1-30 43.52%),148 (2.74),←,
4,"Martyn, Mick",22y 245d,60 (27-1-32 45.83%),4 (0.07),←,
16,"McCarthy, John",24y 34d,66 (28-1-37 43.18%),71 (1.08),←,
3,"Rock, Anthony",20y 216d,25 (12-0-13 48.00%),27 (1.08),←,
36,"Romero, Jose",19y 275d,36 (18-0-18 50.00%),49 (1.36),←,
2,"Schwass, Wayne",22y 157d,49 (21-0-28 42.86%),24 (0.49),←,
24,"Sholl, Craig",23y 124d,27 (15-0-12 55.56%),6 (0.22),←,
32,"Smith, Shaun",21y 315d,37 (22-1-14 60.81%),26 (0.70),←,
1,"Spargo, Paul",24y 206d,57 (27-2-28 49.12%),82 (1.44),←,
17,"Staritski, Justin",20y 297d,4 (3-0-1 75.00%),,←,
Totals,Totals,23y 131d,1052 (520-17-515 49.43%),1024 (0.97),,
C,"Schimmelbusch, Wayne",38y 104d,28 (15-0-13 53.57%),,←,
