St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",21y 331d,83 (45-0-38 54.22%),50 (0.60),←,
3,"Burke, Nathan",29y 77d,253 (115-2-136 45.85%),93 (0.37),←,
16,"Carr, Matthew",20y 116d,2 (1-0-1 50.00%),,←,
31,"Elliott, Tim",22y 224d,18 (9-0-9 50.00%),5 (0.28),←,
14,"Francis, Tony",30y 23d,147 (76-2-69 52.38%),106 (0.72),5 (2-0-3 40.00%),3 (0.60)
25,"Hall, Barry",22y 75d,36 (21-0-15 58.33%),25 (0.69),←,
35,"Harvey, Robert",27y 246d,208 (106-2-100 51.44%),123 (0.59),←,
7,"Hayes, Lenny",19y 100d,1 (0-0-1 0.00%),,←,
24,"Heatley, Jason",27y 62d,48 (30-0-18 62.50%),142 (2.96),45 (27-0-18 60.00%),134 (2.98)
8,"Hudghton, Max",22y 234d,46 (26-0-20 56.52%),1 (0.02),←,
5,"Jones, Austinn",22y 208d,93 (47-0-46 50.54%),82 (0.88),←,
23,"Loewe, Stewart",30y 336d,260 (119-1-140 45.96%),505 (1.94),←,
26,"McLaren, Joe",21y 134d,29 (12-0-17 41.38%),14 (0.48),←,
11,"Mitchell, Gavin",26y 117d,63 (27-0-36 42.86%),51 (0.81),27 (14-0-13 51.85%),33 (1.22)
1,"Peckett, Justin",26y 201d,122 (58-1-63 47.95%),9 (0.07),←,
28,"Ryan, Damien",21y 264d,35 (16-0-19 45.71%),6 (0.17),5 (2-0-3 40.00%),
19,"Sziller, Steven",26y 130d,82 (44-0-38 53.66%),31 (0.38),←,
4,"Thompson, Andrew",26y 185d,50 (30-0-20 60.00%),33 (0.66),←,
32,"Traianidis, Jason",24y 168d,33 (17-0-16 51.52%),26 (0.79),←,
12,"Wakelin, Shane",24y 255d,79 (37-1-41 47.47%),18 (0.23),←,
33,"Walton, Ben",19y 163d,5 (2-0-3 40.00%),1 (0.20),←,
20,"Young, Matthew",26y 219d,83 (45-0-38 54.22%),18 (0.22),62 (36-0-26 58.06%),12 (0.19)
Totals,Totals,24y 209d,1776 (883-9-884 49.72%),1339 (0.75),,
C,"Watson, Tim",37y 285d,5 (2-0-3 40.00%),,←,
