0,1,2,3,4,5,6
←,"Round: 2 Venue: M.C.G. Date: Sat, 29-Mar-2008 2:10 PM (1:10 PM) Attendance: 27821","Round: 2 Venue: M.C.G. Date: Sat, 29-Mar-2008 2:10 PM (1:10 PM) Attendance: 27821","Round: 2 Venue: M.C.G. Date: Sat, 29-Mar-2008 2:10 PM (1:10 PM) Attendance: 27821","Round: 2 Venue: M.C.G. Date: Sat, 29-Mar-2008 2:10 PM (1:10 PM) Attendance: 27821","Round: 2 Venue: M.C.G. Date: Sat, 29-Mar-2008 2:10 PM (1:10 PM) Attendance: 27821",→
←,Melbourne,2.4.16,5.8.38,7.9.51,9.12.66,→
←,Western Bulldogs,2.5.17,9.9.63,18.13.121,24.17.161,→
←,Qrt margin,WB by 1,WB by 25,WB by 70,WB by 95,→
←,Qrt scores,WB 17-16,WB 46-22,WB 58-13,WB 40-15,→
←,Field umpires,"Luke Farmer (18), Chris Kamolins (37), Shaun Ryan (112)","Luke Farmer (18), Chris Kamolins (37), Shaun Ryan (112)","Luke Farmer (18), Chris Kamolins (37), Shaun Ryan (112)","Luke Farmer (18), Chris Kamolins (37), Shaun Ryan (112)",→
