Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",20y 20d,28 (14-1-13 51.79%),1 (0.04),←,
13,"Cumming, Isaac",22y 334d,26 (12-1-13 48.08%),1 (0.04),←,
16,"Daniels, Brent",22y 124d,58 (33-0-25 56.90%),21 (0.36),←,
1,"Davis, Phil",30y 315d,183 (90-3-90 50.00%),7 (0.04),165 (79-3-83 48.79%),6 (0.04)
31,"Finlayson, Jeremy",25y 152d,65 (36-3-26 57.69%),89 (1.37),←,
4,"Greene, Toby",27y 289d,172 (78-2-92 45.93%),218 (1.27),←,
12,"Green, Tom",20y 169d,20 (10-1-9 52.50%),8 (0.40),←,
19,"Haynes, Nick",29y 54d,158 (76-4-78 49.37%),9 (0.06),←,
37,"Hill, Bobby",21y 152d,29 (14-1-14 50.00%),24 (0.83),←,
27,"Himmelberg, Harry",25y 64d,97 (57-2-38 59.79%),112 (1.15),←,
23,"Hogan, Jesse",26y 149d,93 (42-0-51 45.16%),178 (1.91),3 (1-0-2 33.33%),8 (2.67)
2,"Hopper, Jacob",24y 155d,100 (58-2-40 59.00%),38 (0.38),←,
39,"Idun, Connor",20y 347d,18 (8-1-9 47.22%),,←,
22,"Kelly, Josh",26y 149d,148 (81-3-64 55.74%),97 (0.66),←,
40,"Kennedy, Adam",28y 364d,126 (50-1-75 40.08%),12 (0.10),←,
38,"Lloyd, Daniel",29y 143d,60 (32-4-24 56.67%),47 (0.78),←,
41,"Mumford, Shane",35y 6d,211 (136-5-70 65.64%),53 (0.25),111 (67-3-41 61.71%),14 (0.13)
36,"Perryman, Harry",22y 204d,62 (31-1-30 50.81%),16 (0.26),←,
50,"Reid, Sam",31y 246d,104 (56-4-44 55.77%),32 (0.31),94 (50-4-40 55.32%),31 (0.33)
14,"Taranto, Tim",23y 164d,90 (51-2-37 57.78%),33 (0.37),←,
15,"Taylor, Sam",22y 67d,45 (28-0-17 62.22%),1 (0.02),←,
8,"Ward, Callan",31y 92d,240 (107-4-129 45.42%),119 (0.50),180 (75-4-101 42.78%),86 (0.48)
6,"Whitfield, Lachie",26y 358d,160 (78-4-78 50.00%),64 (0.40),←,
Totals,Totals,25y 322d,2293 (1178-49-1066 51.37%),1180 (0.51),,
C,"Cameron, Leon",48y 312d,176 (94-4-78 54.55%),,←,
