Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 184d,62 (26-2-34 43.55%),22 (0.35),←,
20,"Black, Simon",29y 44d,219 (133-3-83 61.42%),137 (0.63),←,
36,"Bradshaw, Daniel",29y 178d,189 (108-2-79 57.67%),394 (2.08),186 (105-2-79 56.99%),394 (2.12)
17,"Brennan, Jared",23y 294d,67 (33-2-32 50.75%),47 (0.70),←,
16,"Brown, Jonathan",26y 201d,146 (96-2-48 66.44%),289 (1.98),←,
19,"Charman, Jamie",25y 306d,112 (67-3-42 61.16%),48 (0.43),←,
1,"Clark, Mitch",20y 211d,12 (3-1-8 29.17%),13 (1.08),←,
18,"Corrie, Anthony",23y 330d,41 (18-0-23 43.90%),36 (0.88),←,
39,"Drummond, Josh",25y 28d,35 (16-1-18 47.14%),19 (0.54),←,
5,"Harding, Scott",21y 333d,28 (12-2-14 46.43%),7 (0.25),←,
33,"Hooper, Rhan",20y 129d,27 (12-1-14 46.30%),26 (0.96),←,
4,"Johnstone, Travis",27y 305d,167 (82-1-84 49.40%),119 (0.71),7 (4-0-3 57.14%),8 (1.14)
26,"Macdonald, Joel",23y 220d,49 (27-0-22 55.10%),6 (0.12),←,
9,"McGrath, Ashley",24y 363d,101 (57-1-43 56.93%),98 (0.97),←,
21,"Merrett, Daniel",23y 157d,54 (22-2-30 42.59%),16 (0.30),←,
8,"Notting, Tim",29y 209d,186 (110-3-73 59.95%),129 (0.69),←,
24,"Patfull, Joel",23y 162d,44 (18-2-24 43.18%),17 (0.39),←,
6,"Power, Luke",28y 130d,203 (121-2-80 60.10%),188 (0.93),←,
35,"Rischitelli, Michael",22y 130d,52 (22-2-28 44.23%),22 (0.42),←,
29,"Roe, Jason",24y 65d,32 (14-1-17 45.31%),5 (0.16),←,
28,"Selwood, Troy",24y 16d,52 (21-1-30 41.35%),7 (0.13),←,
11,"Sherman, Justin",21y 112d,62 (24-2-36 40.32%),37 (0.60),←,
Totals,Totals,24y 236d,1940 (1042-36-862 53.71%),1682 (0.87),,
C,"Matthews, Leigh",56y 77d,447 (261-8-178 59.28%),,223 (136-3-84 61.66%),
