Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",4.0,4.0,5,9,,,,,2.0,,,,,,,1,8,,,3.0,,,70.0
7,"Ash, Lachie",21.0,7.0,10,31,,,,4.0,11.0,2.0,2.0,6.0,1.0,3.0,2.0,9,16,,,,1.0,,87.0
14,"Bedford, Toby",5.0,4.0,5,10,,,,1.0,,3.0,,2.0,,,,3,7,,1.0,,,1.0,87.0
46,"Brown, Callum",8.0,5.0,3,11,3.0,,,3.0,,3.0,,1.0,1.0,1.0,,4,7,,1.0,1.0,,,88.0
44,"Buckley, Jack",3.0,3.0,4,7,,,,,2.0,,,,,,,2,5,,,6.0,,,96.0
5,"Cadman, Aaron",15.0,13.0,4,19,5.0,1.0,,1.0,,1.0,,4.0,1.0,2.0,3.0,9,10,5.0,6.0,1.0,1.0,1.0,84.0
17,"Callaghan, Finn",15.0,2.0,17,32,,,,2.0,4.0,6.0,5.0,5.0,,,,8,24,,,1.0,2.0,2.0,80.0
16 ↓,"Daniels, Brent",1.0,,2,3,,,,,,2.0,,2.0,,,,3,1,,,,,1.0,27.0
38 ↑,"Delana, Josaia",5.0,3.0,2,7,,1.0,,1.0,1.0,1.0,,1.0,,,,1,6,,1.0,,1.0,,47.0
37,"Fonti, Joe",4.0,2.0,1,5,,,,,,1.0,,2.0,1.0,1.0,,3,3,,,7.0,,,79.0
12,"Green, Tom",16.0,2.0,10,26,,,,1.0,,8.0,11.0,2.0,,,,15,11,,,2.0,,2.0,85.0
27,"Himmelberg, Harry",7.0,6.0,4,11,1.0,,,1.0,1.0,2.0,,,1.0,,,2,9,,2.0,4.0,,,86.0
23,"Hogan, Jesse",13.0,12.0,3,16,6.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,1.0,7,9,5.0,6.0,,,,87.0
39,"Idun, Connor",12.0,6.0,11,23,,,,1.0,4.0,1.0,,2.0,1.0,1.0,,6,16,1.0,,,,,86.0
2,"Jones, Darcy",9.0,1.0,11,20,1.0,2.0,,5.0,1.0,4.0,3.0,2.0,,,,7,13,,,1.0,1.0,2.0,88.0
22,"Kelly, Josh",10.0,7.0,13,23,,,,2.0,1.0,4.0,,,,,,3,20,,,1.0,,,84.0
41,"Madden, Nick",,1.0,7,7,,,22.0,2.0,,,3.0,2.0,,,,6,1,,,1.0,,1.0,60.0
33,"OHalloran, Xavier",11.0,1.0,3,14,1.0,,,,,5.0,3.0,3.0,,1.0,,3,9,,,2.0,,2.0,81.0
26,"Riccardi, Jake",6.0,3.0,3,9,,,6.0,3.0,,3.0,,4.0,1.0,2.0,,3,6,,1.0,,,1.0,69.0
24,"Rowston, Harry",12.0,2.0,6,18,,,,6.0,1.0,3.0,2.0,2.0,,1.0,,4,12,,,1.0,,1.0,62.0
15,"Taylor, Sam",5.0,3.0,8,13,,,,3.0,3.0,,,3.0,2.0,2.0,,5,7,,,6.0,,,96.0
1,"Thomas, Harvey",7.0,4.0,7,14,,,,4.0,,,,4.0,1.0,2.0,,3,11,,,,2.0,,86.0
6,"Whitfield, Lachie",25.0,5.0,8,33,,,,2.0,9.0,1.0,,4.0,,1.0,,4,17,,,,1.0,1.0,87.0
Totals,Totals,214.0,96.0,147,361,17.0,5.0,28.0,42.0,41.0,53.0,29.0,52.0,11.0,18.0,6.0,111,228,11.0,18.0,37.0,9.0,15.0,
Opposition,Opposition,212.0,110.0,127,339,13.0,18.0,42.0,28.0,35.0,55.0,35.0,36.0,18.0,11.0,,118,220,11.0,15.0,39.0,10.0,9.0,
