West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Butler, Sam",14,6,11,25,,,,2.0,2.0,4.0,1.0,,,,,5.0,20.0,,,2.0,,,79.0
15,"Cripps, Jamie",5,2,2,7,1,2.0,,7.0,,1.0,,2.0,,1.0,,1.0,6.0,,1.0,,,,78.0
27,"Darling, Jack",6,6,1,7,2,,,3.0,,2.0,,2.0,1.0,,,3.0,5.0,1.0,2.0,,,,81.0
14,"Duggan, Liam",14,1,7,21,,2.0,,1.0,2.0,4.0,,5.0,,1.0,,6.0,14.0,,,,,2.0,80.0
3,"Gaff, Andrew",19,2,17,36,,,,1.0,2.0,8.0,4.0,6.0,1.0,1.0,1.0,8.0,26.0,,,1.0,,,88.0
33,"Hill, Josh",8,6,4,12,1,,,,1.0,1.0,,1.0,1.0,,,3.0,10.0,,1.0,2.0,3.0,1.0,80.0
25,"Hurn, Shannon",14,6,3,17,,,,1.0,5.0,5.0,,,1.0,,,4.0,11.0,1.0,,3.0,,1.0,89.0
34,"Hutchings, Mark",9,4,12,21,2,,,2.0,,2.0,3.0,2.0,1.0,1.0,,9.0,11.0,1.0,2.0,1.0,,,77.0
17,"Kennedy, Josh",10,6,3,13,5,1.0,,4.0,,1.0,1.0,4.0,1.0,2.0,,8.0,5.0,3.0,4.0,1.0,,1.0,70.0
2,"LeCras, Mark",11,4,2,13,6,,,3.0,,3.0,1.0,2.0,1.0,1.0,2.0,4.0,9.0,1.0,3.0,,2.0,1.0,84.0
29,"Lycett, Scott",8,5,6,14,1,,19.0,4.0,,1.0,3.0,2.0,1.0,,,10.0,5.0,1.0,2.0,3.0,,,78.0
16,"Mackenzie, Eric",10,5,9,19,,,,1.0,3.0,,,1.0,2.0,1.0,,5.0,13.0,,,3.0,,,91.0
7,"Masten, Chris",17,5,13,30,,2.0,,3.0,2.0,4.0,4.0,3.0,,2.0,,11.0,21.0,,1.0,2.0,,1.0,81.0
20,"McGovern, Jeremy",12,5,6,18,1,,,1.0,3.0,4.0,,1.0,1.0,,,7.0,10.0,2.0,,5.0,,1.0,89.0
9,"Naitanui, Nic",5,2,7,12,,,33.0,3.0,,2.0,3.0,,2.0,,,7.0,5.0,1.0,,1.0,,1.0,63.0
11,"Priddis, Matt",7,1,21,28,,,,9.0,2.0,,9.0,3.0,3.0,,3.0,22.0,10.0,,,2.0,,,81.0
8,"Redden, Jack",5,5,6,11,,,,9.0,,2.0,2.0,,,,,3.0,7.0,1.0,1.0,,,1.0,77.0
31,"Schofield, Will",9,7,3,12,,,,1.0,2.0,2.0,1.0,3.0,,1.0,,5.0,7.0,1.0,,4.0,1.0,,92.0
5,"Sheppard, Brad",10,5,5,15,,,,1.0,2.0,1.0,,3.0,2.0,1.0,,4.0,12.0,,,7.0,,,83.0
13,"Shuey, Luke",10,2,21,31,,1.0,,6.0,,4.0,9.0,3.0,3.0,1.0,,13.0,17.0,,,,2.0,3.0,79.0
12,"Wellingham, Sharrod",17,4,5,22,,,,5.0,2.0,4.0,,1.0,1.0,,,5.0,15.0,1.0,,3.0,,1.0,76.0
6,"Yeo, Elliot",11,4,9,20,1,,1.0,6.0,,6.0,4.0,2.0,2.0,,,7.0,13.0,1.0,,,1.0,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,93,173,404,20,12.0,53.0,73.0,28.0,61.0,45.0,46.0,24.0,13.0,6.0,150.0,252.0,15.0,17.0,40.0,9.0,14.0,
Opposition,Opposition,187,73,189,376,3,11.0,36.0,83.0,39.0,37.0,37.0,71.0,13.0,24.0,,137.0,235.0,10.0,5.0,58.0,2.0,2.0,
