Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",28y 62d,120 (70-2-48 59.17%),54 (0.45),108 (64-1-43 59.72%),42 (0.39)
8,"Burns, Ronnie",24y 142d,39 (24-1-14 62.82%),75 (1.92),←,
33,"Corrigan, Paul",20y 3d,14 (8-0-6 57.14%),2 (0.14),←,
36,"Graham, Ben",23y 273d,67 (46-0-21 68.66%),6 (0.09),←,
19,"Hall, Derek",26y 246d,49 (32-1-16 66.33%),54 (1.10),47 (30-1-16 64.89%),51 (1.09)
32,"Hocking, Garry",28y 298d,202 (120-2-80 59.90%),191 (0.95),←,
13,"Kilpatrick, Glenn",24y 338d,55 (32-0-23 58.18%),8 (0.15),29 (18-0-11 62.07%),4 (0.14)
1,"King, Steven",18y 253d,29 (16-0-13 55.17%),9 (0.31),←,
18,"Lynch, Paul",23y 288d,39 (29-0-10 74.36%),27 (0.69),←,
21,"Mansfield, Michael",25y 359d,135 (82-1-52 61.11%),76 (0.56),←,
17,"McGrath, Tim",26y 299d,139 (90-1-48 65.11%),12 (0.09),132 (86-1-45 65.53%),12 (0.09)
28,"McKinnon, Martin",22y 28d,62 (33-1-28 54.03%),33 (0.53),37 (23-1-13 63.51%),26 (0.70)
31,"Mensch, David",24y 353d,71 (51-0-20 71.83%),78 (1.10),←,
23,"Pickering, Liam",28y 327d,102 (63-1-38 62.25%),46 (0.45),80 (54-1-25 68.13%),38 (0.47)
15,"Riccardi, Peter",24y 228d,119 (77-1-41 65.13%),120 (1.01),←,
27,"Sanderson, Brenton",23y 156d,61 (37-1-23 61.48%),16 (0.26),51 (35-1-15 69.61%),11 (0.22)
12,"Sholl, Brad",24y 265d,67 (42-1-24 63.43%),15 (0.22),65 (42-1-22 65.38%),15 (0.23)
25,"Snell, Jason",20y 6d,7 (5-0-2 71.43%),9 (1.29),←,
20,"Steinfort, Carl",20y 123d,18 (11-0-7 61.11%),9 (0.50),←,
26,"Stoneham, Barry",29y 174d,191 (114-2-75 60.21%),167 (0.87),←,
10,"Tanner, Grant",27y 9d,68 (44-1-23 65.44%),28 (0.41),←,
Totals,Totals,24y 236d,1654 (1026-16-612 62.03%),1035 (0.63),,
C,"Ayres, Gary",36y 308d,66 (43-1-22 65.91%),,←,
