Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 105d,100 (48-0-52 48.00%),43 (0.43),←,
37,"Chandler, Kade",21y 101d,3 (2-0-1 66.67%),,←,
31,"Fritsch, Bayley",24y 139d,66 (34-0-32 51.52%),71 (1.08),←,
11,"Gawn, Max",29y 115d,140 (59-0-81 42.14%),63 (0.45),←,
14,"Hibberd, Michael",31y 111d,158 (77-1-80 49.05%),14 (0.09),74 (37-0-37 50.00%),3 (0.04)
29,"Hunt, Jayden",26y 21d,80 (38-0-42 47.50%),41 (0.51),←,
6,"Jackson, Luke",19y 207d,12 (10-0-2 83.33%),6 (0.50),←,
2,"Jones, Nathan",33y 94d,300 (99-3-198 33.50%),141 (0.47),←,
23,"Jordon, James",20y 125d,6 (6-0-0 100.00%),2 (0.33),←,
15,"Langdon, Ed",25y 82d,91 (40-0-51 43.96%),41 (0.45),23 (15-0-8 65.22%),8 (0.35)
8,"Lever, Jake",25y 50d,98 (61-0-37 62.24%),3 (0.03),42 (23-0-19 54.76%),
1,"May, Steven",29y 104d,153 (54-1-98 35.62%),23 (0.15),30 (16-0-14 53.33%),2 (0.07)
25,"McDonald, Tom",28y 218d,176 (69-0-107 39.20%),118 (0.67),←,
18,"Melksham, Jake",29y 238d,189 (94-1-94 50.00%),144 (0.76),75 (42-0-33 56.00%),87 (1.16)
30,"Neal-Bullen, Alex",25y 105d,86 (45-0-41 52.33%),69 (0.80),←,
13,"Oliver, Clayton",23y 276d,105 (55-0-50 52.38%),29 (0.28),←,
5,"Petracca, Christian",25y 110d,108 (54-0-54 50.00%),102 (0.94),←,
36,"Pickett, Kysaiah",19y 326d,20 (13-0-7 65.00%),18 (0.90),←,
24,"Rivers, Trent",19y 268d,15 (11-0-4 73.33%),2 (0.13),←,
3,"Salem, Christian",25y 283d,112 (52-0-60 46.43%),22 (0.20),←,
9,"Spargo, Charlie",21y 150d,40 (26-0-14 65.00%),27 (0.68),←,
20,"Tomlinson, Adam",27y 257d,159 (74-3-82 47.48%),35 (0.22),19 (13-0-6 68.42%),
7,"Viney, Jack",27y 11d,140 (53-0-87 37.86%),38 (0.27),←,
Totals,Totals,25y 152d,2357 (1074-9-1274 45.57%),1052 (0.45),,
C,"Goodwin, Simon",44y 119d,93 (48-0-45 51.61%),,92 (48-0-44 52.17%),
