Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",26y 183d,126 (67-4-55 54.76%),51 (0.40),←,
21,"Balta, Noah",24y 279d,100 (52-2-46 53.00%),35 (0.35),←,
41,"Banks, Sam",21y 117d,17 (4-0-13 23.53%),2 (0.12),←,
29,"Bolton, Shai",25y 233d,131 (68-4-59 53.44%),158 (1.21),←,
35,"Broad, Nathan",31y 104d,144 (87-3-54 61.46%),4 (0.03),←,
30,"Brown, Tom",20y 364d,18 (2-0-16 11.11%),3 (0.17),←,
44,"Campbell, Seth",19y 212d,17 (2-0-15 11.76%),9 (0.53),←,
27,"Dow, Thomson",22y 286d,33 (8-1-24 25.76%),1 (0.03),←,
48,"Green, Steely",20y 201d,5 (0-0-5 0.00%),4 (0.80),←,
22,"Hopper, Jacob",27y 173d,138 (70-3-65 51.81%),51 (0.37),24 (7-1-16 31.25%),9 (0.38)
20,"Koschitzke, Jacob",24y 17d,58 (17-2-39 31.03%),63 (1.09),10 (1-0-9 10.00%),9 (0.90)
31,"Mansell, Rhyan",24y 54d,49 (14-1-34 29.59%),28 (0.57),←,
33,"McIntosh, Kamdyn",30y 116d,186 (107-3-76 58.33%),54 (0.29),←,
46,"Miller, Ben",24y 332d,42 (14-3-25 36.90%),9 (0.21),←,
3,"Prestia, Dion",31y 290d,221 (104-3-114 47.74%),73 (0.33),126 (78-3-45 63.10%),43 (0.34)
13,"Ralphsmith, Hugo",22y 262d,46 (15-1-30 33.70%),11 (0.24),←,
17,"Rioli, Daniel",27y 103d,179 (98-4-77 55.87%),107 (0.60),←,
32,"Ryan, Samson",23y 232d,22 (7-0-15 31.82%),15 (0.68),←,
15,"Short, Jayden",28y 186d,171 (94-4-73 56.14%),35 (0.20),←,
49,"Smith, Kaleb",19y 251d,3 (0-0-3 0.00%),1 (0.33),←,
14,"Taranto, Tim",26y 182d,148 (71-3-74 48.99%),73 (0.49),34 (12-1-21 36.76%),25 (0.74)
36,"Trezise, James",22y 43d,5 (0-0-5 0.00%),,←,
1,"Vlastuin, Nick",30y 100d,229 (131-4-94 58.08%),29 (0.13),←,
Totals,Totals,25y 29d,2088 (1032-45-1011 49.43%),816 (0.39),,
C,"Yze, Adem",46y 311d,20 (3-0-17 15.00%),,19 (2-0-17 10.53%),
