Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 356d,182 (81-0-101 44.51%),144 (0.79),←,
9,"Campbell, Wayne",32y 262d,287 (128-1-158 44.77%),167 (0.58),←,
6,"Chaffey, Mark",28y 37d,155 (65-0-90 41.94%),33 (0.21),←,
24,"Coughlan, Mark",23y 53d,61 (22-0-39 36.07%),31 (0.51),←,
3,"Deledio, Brett",18y 55d,12 (7-0-5 58.33%),4 (0.33),←,
2,"Gaspar, Darren",29y 23d,207 (92-0-115 44.44%),23 (0.11),186 (85-0-101 45.70%),22 (0.12)
34,"Graham, Mark",32y 91d,235 (110-2-123 47.23%),63 (0.27),12 (7-0-5 58.33%),2 (0.17)
20,"Hall, Ray",24y 228d,77 (30-0-47 38.96%),25 (0.32),←,
23,"Jackson, Daniel",19y 48d,13 (3-0-10 23.08%),,←,
17,"Johnson, Kane",27y 89d,152 (71-0-81 46.71%),60 (0.39),48 (16-0-32 33.33%),16 (0.33)
39,"Kellaway, Andrew",29y 201d,153 (68-0-85 44.44%),25 (0.16),←,
13,"Knobel, Trent",25y 20d,66 (37-1-28 56.82%),11 (0.17),12 (7-0-5 58.33%),3 (0.25)
27,"Krakouer, Andrew",22y 128d,68 (21-0-47 30.88%),70 (1.03),←,
22,"Meyer, Danny",18y 313d,6 (4-0-2 66.67%),1 (0.17),←,
35,"Newman, Chris",23y 25d,66 (21-0-45 31.82%),9 (0.14),←,
15,"Pettifer, Kayne",23y 141d,49 (21-0-28 42.86%),42 (0.86),←,
4,"Raines, Andrew",19y 96d,5 (2-0-3 40.00%),,←,
12,"Richardson, Matthew",30y 85d,206 (91-0-115 44.17%),615 (2.99),←,
5,"Simmonds, Troy",26y 334d,116 (59-0-57 50.86%),74 (0.64),12 (7-0-5 58.33%),8 (0.67)
10,"Stafford, Greg",30y 289d,184 (82-1-101 44.84%),120 (0.65),54 (20-0-34 37.04%),62 (1.15)
32,"Tivendale, Greg",26y 54d,137 (56-0-81 40.88%),96 (0.70),←,
21,"Tuck, Shane",23y 170d,15 (7-0-8 46.67%),6 (0.40),←,
Totals,Totals,25y 174d,2452 (1078-5-1369 43.96%),1619 (0.66),,
C,"Wallace, Terry",46y 181d,160 (86-2-72 54.38%),,12 (7-0-5 58.33%),
