Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",10,7,6,16,,,,,4.0,1.0,,3.0,,,,6.0,9.0,2.0,,6.0,,,90.0
9,"Cotchin, Trent",14,,7,21,,,,6.0,5.0,1.0,3.0,3.0,2.0,2.0,,10.0,11.0,,,,,,83.0
10,"Edwards, Shane",7,1,5,12,1,,,3.0,,3.0,2.0,3.0,1.0,1.0,,6.0,4.0,,,,,1.0,83.0
5,"Ellis, Brandon",11,3,10,21,,,,2.0,,,3.0,3.0,,,,8.0,12.0,1.0,,,1.0,1.0,88.0
32,"Ellis, Corey",8,3,3,11,1,,,4.0,1.0,4.0,,1.0,1.0,,,3.0,8.0,1.0,,1.0,,,81.0
24,"Griffiths, Ben",6,4,4,10,,,7.0,1.0,,5.0,1.0,1.0,,1.0,,5.0,5.0,,1.0,3.0,,3.0,71.0
2,"Grimes, Dylan",4,3,2,6,,,,2.0,,1.0,,4.0,,3.0,,1.0,5.0,,,6.0,,,84.0
16,"Hampson, Shaun",2,1,6,8,,1.0,24.0,,1.0,,1.0,1.0,1.0,,,3.0,5.0,,,3.0,,,76.0
14,"Houli, Bachar",15,6,9,24,,,,,8.0,3.0,1.0,5.0,,1.0,,5.0,14.0,1.0,,3.0,,1.0,90.0
23,"Lambert, Kane",16,8,12,28,1,,,7.0,2.0,4.0,3.0,6.0,1.0,2.0,,10.0,20.0,,2.0,2.0,1.0,1.0,83.0
27,"Lloyd, Sam",10,3,4,14,2,,,3.0,,4.0,2.0,2.0,,1.0,,6.0,7.0,1.0,,,,,87.0
4,"Martin, Dustin",15,2,9,24,,,,3.0,3.0,2.0,6.0,5.0,,2.0,1.0,7.0,18.0,,,1.0,,2.0,81.0
33,"McIntosh, Kamdyn",8,4,6,14,,,,2.0,1.0,2.0,3.0,1.0,3.0,,,7.0,9.0,,,2.0,,,87.0
37,"Menadue, Connor",7,4,6,13,2,,,4.0,3.0,1.0,1.0,3.0,,2.0,,4.0,9.0,,2.0,1.0,,2.0,82.0
26,"Miles, Anthony",6,1,13,19,1,,,4.0,1.0,4.0,7.0,3.0,2.0,1.0,,13.0,6.0,,,,,,72.0
38,"Morris, Steven",2,,2,4,,,,2.0,,2.0,,,,,,1.0,3.0,,,1.0,,,71.0
18,"Rance, Alex",9,7,11,20,,,,4.0,1.0,1.0,,2.0,,1.0,2.0,9.0,11.0,2.0,,,,1.0,98.0
8,"Riewoldt, Jack",10,6,8,18,2,1.0,,3.0,,1.0,2.0,3.0,2.0,2.0,,9.0,10.0,,3.0,,,,96.0
17,"Rioli, Daniel",6,2,1,7,,2.0,,6.0,1.0,3.0,,,1.0,,,1.0,5.0,,1.0,,,,69.0
21,"Townsend, Jacob",9,4,7,16,,,1.0,3.0,1.0,4.0,2.0,3.0,,1.0,,8.0,8.0,,,,,,78.0
29,"Vickery, Ty",6,4,2,8,3,2.0,1.0,,,,,,1.0,,,3.0,5.0,2.0,3.0,,,,72.0
1,"Vlastuin, Nick",10,6,8,18,1,,,1.0,6.0,,1.0,1.0,1.0,1.0,,6.0,12.0,,,3.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,79,141,332,14,8.0,33.0,60.0,38.0,46.0,38.0,53.0,16.0,21.0,3.0,131.0,196.0,10.0,12.0,32.0,2.0,12.0,
Opposition,Opposition,215,105,161,376,12,11.0,41.0,51.0,28.0,57.0,34.0,39.0,21.0,16.0,3.0,129.0,247.0,10.0,18.0,43.0,4.0,8.0,
