Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",14,6,3,17,2,1.0,,1.0,,7.0,,1.0,,,,3.0,14.0,1.0,1.0,1.0,1.0,,
33,"Allison, Brett",7,1,7,14,2,1.0,,1.0,,2.0,1.0,1.0,2.0,,,7.0,7.0,,1.0,,,,
14,"Anderson, Brady",4,,4,8,,,1.0,1.0,2.0,3.0,,,1.0,1.0,,5.0,2.0,,,3.0,,,
11,"Archer, Glenn",4,,3,7,1,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,5.0,2.0,,,3.0,,,
26,"Bell, Peter",13,5,12,25,1,,,2.0,2.0,5.0,6.0,1.0,1.0,1.0,,9.0,17.0,,1.0,,1.0,,
12,"Blakey, John",6,1,2,8,1,,,,1.0,1.0,,1.0,,1.0,,5.0,3.0,,,,,,
16,"Capuano, Mathew",7,5,6,13,,,12.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,,10.0,3.0,2.0,,1.0,,,
18,"Carey, Wayne",12,5,2,14,4,3.0,1.0,4.0,,5.0,,2.0,,3.0,,6.0,7.0,3.0,3.0,2.0,1.0,,
23,"Clayton, Shane",8,2,3,11,1,,,2.0,1.0,5.0,2.0,1.0,2.0,,,6.0,4.0,,,,,,
34,"King, David",13,1,4,17,,1.0,,1.0,7.0,2.0,,1.0,2.0,,,6.0,7.0,,,1.0,3.0,,
42,"Kingsley, Kent",,,,,,,,,,,,,,,,,,,,,,,
4,"Martyn, Mick",10,5,7,17,,,,1.0,6.0,1.0,1.0,,2.0,,2.0,12.0,6.0,1.0,,1.0,,,
5,"McCartney, Jason",10,5,3,13,,,2.0,,4.0,,2.0,3.0,,,,7.0,7.0,2.0,,,,,
31,"McKernan, Corey",11,8,5,16,3,,11.0,,1.0,2.0,3.0,1.0,1.0,3.0,3.0,12.0,4.0,7.0,2.0,2.0,1.0,,
19,"Mooney, Cameron",4,4,2,6,1,1.0,1.0,1.0,,,,,,,,3.0,3.0,3.0,3.0,1.0,,,
28,"Pickett, Byron",8,1,3,11,,,,2.0,6.0,,1.0,3.0,3.0,3.0,,4.0,5.0,,,1.0,,,
39,"Rawlings, Brady",7,1,1,8,,,,1.0,,2.0,1.0,2.0,1.0,1.0,,3.0,6.0,,,,,,
8,"Scott, Robert",,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,
24,"Sholl, Craig",2,1,1,3,,,,5.0,,2.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,
7,"Simpson, Adam",18,4,9,27,,,2.0,,3.0,6.0,8.0,3.0,,2.0,,12.0,15.0,,,2.0,,,
10,"Stevens, Anthony",22,3,4,26,,,1.0,3.0,7.0,2.0,5.0,,1.0,6.0,,11.0,16.0,,,1.0,1.0,,
30,"Welsh, Scott",4,1,4,8,1,,,,,3.0,,,,1.0,,7.0,1.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,59,85,269,17,9.0,32.0,29.0,44.0,50.0,37.0,23.0,20.0,27.0,5.0,135.0,131.0,20.0,11.0,21.0,8.0,,
Opposition,Opposition,199,73,109,308,15,11.0,24.0,34.0,30.0,63.0,47.0,26.0,27.0,20.0,1.0,151.0,156.0,18.0,12.0,31.0,6.0,,
