Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",3,3,5,8,2,,7.0,1.0,,1.0,1.0,1.0,,1.0,,6.0,2.0,3.0,2.0,,,1.0,65.0
22,"Blakey, Nick",15,4,7,22,,,,1.0,5.0,3.0,1.0,1.0,,,,6.0,10.0,1.0,,5.0,4.0,,79.0
4,"Clarke, Ryan",5,1,7,12,1,,,2.0,,1.0,,2.0,,,,6.0,6.0,,,3.0,,,81.0
7 ↑,"Cunningham, Harry",4,3,4,8,,,,4.0,,1.0,,1.0,,,,1.0,7.0,,,,,,49.0
13,"Florent, Oliver",12,8,5,17,,,,2.0,3.0,1.0,1.0,2.0,,1.0,,4.0,15.0,,,,,,82.0
42,"Fox, Robbie",13,7,10,23,,,,3.0,1.0,,,3.0,1.0,2.0,,5.0,17.0,,,2.0,,,88.0
23,"Franklin, Lance",9,7,2,11,2,5.0,,2.0,,,,1.0,,,,7.0,3.0,5.0,7.0,,,1.0,86.0
21,"Gulden, Errol",9,,4,13,,1.0,,6.0,1.0,4.0,2.0,,3.0,,,6.0,6.0,,,,,,82.0
9,"Hayward, Will",7,5,5,12,1,2.0,,3.0,,3.0,,1.0,,,,4.0,9.0,1.0,1.0,1.0,,1.0,80.0
5,"Heeney, Isaac",9,5,8,17,4,,,2.0,,1.0,,1.0,1.0,,2.0,7.0,10.0,,1.0,1.0,,,85.0
19 ↓,"Ladhams, Peter",3,1,,3,,,10.0,,,,,1.0,,,,4.0,1.0,,,3.0,,,27.0
44,"Lloyd, Jake",15,7,12,27,,,,4.0,4.0,,1.0,,,,,2.0,21.0,,,1.0,,,85.0
39,"McCartin, Paddy",16,14,6,22,,,,,5.0,4.0,,,,,,7.0,15.0,4.0,,1.0,,,82.0
30,"McCartin, Tom",5,2,3,8,,,,1.0,1.0,,,3.0,,2.0,,4.0,6.0,,,9.0,,,91.0
27,"McInerney, Justin",9,5,10,19,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,14.0,,,2.0,1.0,1.0,78.0
14,"Mills, Callum",13,7,10,23,1,,,16.0,3.0,5.0,5.0,3.0,1.0,1.0,3.0,9.0,15.0,,1.0,1.0,,,86.0
11,"Papley, Tom",16,5,8,24,2,5.0,,3.0,1.0,5.0,2.0,6.0,1.0,3.0,1.0,15.0,10.0,1.0,1.0,1.0,1.0,5.0,83.0
26,"Parker, Luke",10,3,18,28,,,,7.0,3.0,5.0,8.0,2.0,,,,9.0,17.0,,,1.0,,,87.0
24,"Rampe, Dane",16,7,2,18,,,,2.0,3.0,2.0,,2.0,1.0,1.0,,4.0,13.0,2.0,,8.0,,,94.0
20,"Reid, Sam",7,,8,15,,1.0,25.0,13.0,,4.0,7.0,4.0,1.0,1.0,,15.0,2.0,,,3.0,,1.0,83.0
8,"Rowbottom, James",5,1,7,12,1,,,9.0,,4.0,7.0,3.0,1.0,1.0,,8.0,4.0,,,1.0,,,69.0
3,"Stephens, Dylan",6,1,1,7,1,,,4.0,2.0,2.0,1.0,4.0,,2.0,,4.0,5.0,,,2.0,,,75.0
1,"Warner, Chad",18,3,7,25,2,2.0,,4.0,2.0,11.0,4.0,6.0,2.0,3.0,,8.0,17.0,,,,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,99,149,374,17,18.0,42.0,89.0,35.0,58.0,41.0,49.0,13.0,19.0,6.0,146.0,225.0,17.0,13.0,45.0,6.0,11.0,
Opposition,Opposition,185,62,154,339,9,13.0,32.0,67.0,41.0,46.0,40.0,44.0,19.0,13.0,,130.0,200.0,9.0,10.0,50.0,3.0,6.0,
