North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",25y 325d,117 (58-1-58 50.00%),116 (0.99),←,
11,"Archer, Glenn",21y 23d,32 (18-0-14 56.25%),12 (0.38),←,
12,"Blakey, John",27y 266d,155 (65-0-90 41.94%),41 (0.26),20 (13-0-7 65.00%),3 (0.15)
18,"Carey, Wayne",22y 324d,82 (44-0-38 53.66%),193 (2.35),←,
23,"Clarkson, Alastair",25y 354d,79 (35-2-42 45.57%),55 (0.70),←,
26,"Ishchenko, Alex",29y 361d,112 (48-0-64 42.86%),36 (0.32),40 (22-0-18 55.00%),11 (0.28)
34,"King, David",22y 40d,3 (3-0-0 100.00%),,←,
7,"Laidley, Dani",27y 20d,72 (43-1-28 60.42%),12 (0.17),20 (14-0-6 70.00%),1 (0.05)
35,"Longmire, John",23y 106d,112 (54-1-57 48.66%),366 (3.27),←,
20,"Mann, Peter",23y 221d,25 (10-0-15 40.00%),9 (0.36),←,
4,"Martyn, Mick",25y 228d,116 (58-1-57 50.43%),11 (0.09),←,
41,"McAdam, Adrian",23y 35d,20 (13-0-7 65.00%),75 (3.75),←,
31,"McKernan, Corey",20y 118d,4 (3-0-1 75.00%),3 (0.75),←,
13,"Nichols, Trent",25y 9d,63 (20-1-42 32.54%),57 (0.90),3 (3-0-0 100.00%),8 (2.67)
22,"Roberts, Mark",28y 292d,114 (49-0-65 42.98%),82 (0.72),37 (23-0-14 62.16%),63 (1.70)
3,"Rock, Anthony",23y 199d,68 (38-0-30 55.88%),67 (0.99),←,
1,"Romero, Jose",22y 258d,77 (42-0-35 54.55%),88 (1.14),←,
2,"Schwass, Wayne",25y 140d,101 (50-0-51 49.50%),56 (0.55),←,
24,"Sholl, Craig",26y 107d,88 (47-0-41 53.41%),16 (0.18),←,
15,"Smith, Ross",29y 72d,175 (84-2-89 48.57%),34 (0.19),←,
10,"Stevens, Anthony",22y 288d,66 (35-0-31 53.03%),28 (0.42),←,
Totals,Totals,24y 319d,1681 (817-9-855 48.60%),1357 (0.81),,
C,"Pagan, Denis",46y 204d,24 (16-0-8 66.67%),,←,
