West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Begovich, Tony",4,2,2,6,,,,,,,,,1.0,,,,,,,,,,
14,"Brennan, Michael",1,2,3,4,,,,,,,,,1.0,,,,,,,,,,
36,"Hart, David",16,2,6,22,3,,,4.0,,,,,2.0,1.0,1.0,,,,,,,,
39,"Heady, Brett",13,2,4,17,3,2.0,,1.0,,,,,1.0,,,,,,,,,,
34,"Irving, Dean",11,3,7,18,,,14.0,1.0,,,,,4.0,1.0,,,,,,,,,
33,"Kemp, Dean",16,4,11,27,1,,,2.0,,,,,3.0,1.0,,,,,,,,,
5,"Lamb, Dwayne",10,5,9,19,,1.0,,2.0,,,,,,1.0,,,,,,,,,
19,"Langdon, Karl",8,3,9,17,3,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
28,"Lewis, Chris",14,4,8,22,2,4.0,,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Mainwaring, Chris",14,4,6,20,,2.0,,,,,,,1.0,,,,,,,,,,
8,"Malaxos, Stephen",11,4,16,27,,,,1.0,,,,,3.0,2.0,,,,,,,,,
40,"McGrath, Craig",6,2,6,12,,2.0,,,,,,,1.0,1.0,,,,,,,,,
17,"McKenna, Guy",15,7,7,22,2,,,,,,,,,,3.0,,,,,,,,
26,"Melesso, Peter",12,5,3,15,1,,,,,,,,3.0,1.0,,,,,,,,,
6,"Miles, Geoff",9,1,4,13,1,,,3.0,,,,,1.0,1.0,,,,,,,,,
1,"Pyke, Don",8,,5,13,,2.0,,,,,,,1.0,1.0,,,,,,,,,
12,"Scott, Phil",6,5,2,8,1,2.0,7.0,,,,,,,,,,,,,,,,
7,"Turley, Craig",14,3,10,24,1,,,1.0,,,,,,,,,,,,,,,
35,"Ugle, Troy",10,7,1,11,3,3.0,,,,,,,,,,,,,,,,,
9,"Wilson, Peter",13,2,3,16,1,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,67,122,333,22,21.0,21.0,20.0,,,,,25.0,12.0,4.0,,,,,,,,
Opposition,Opposition,171,68,83,254,16,9.0,24.0,31.0,,,,,12.0,25.0,2.0,,,,,,,,
