Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",30y 315d,161 (90-1-70 56.21%),242 (1.50),←,
41,"Banfield, Bailey",20y 90d,10 (4-0-6 40.00%),1 (0.10),←,
19,"Blakely, Connor",22y 86d,43 (15-0-28 34.88%),2 (0.05),←,
8,"Brayshaw, Andrew",18y 200d,10 (4-0-6 40.00%),3 (0.30),←,
5,"Cerra, Adam",18y 232d,9 (4-0-5 44.44%),6 (0.67),←,
36,"Cox, Brennan",19y 287d,14 (3-0-11 21.43%),7 (0.50),←,
7,"Fyfe, Nat",26y 251d,148 (84-1-63 57.09%),129 (0.87),←,
21,"Hamling, Joel",25y 48d,54 (28-0-26 51.85%),,31 (12-0-19 38.71%),
32,"Hill, Stephen",28y 26d,197 (102-0-95 51.78%),111 (0.56),←,
37,"Johnson, Michael",33y 219d,239 (126-1-112 52.93%),66 (0.28),←,
26,"Langdon, Ed",22y 115d,34 (12-0-22 35.29%),19 (0.56),←,
3,"Matera, Brandon",26y 77d,111 (35-1-75 31.98%),133 (1.20),10 (4-0-6 40.00%),9 (0.90)
23,"McCarthy, Cam",23y 56d,50 (23-0-27 46.00%),73 (1.46),29 (11-0-18 37.93%),37 (1.28)
16,"Mundy, David",32y 311d,282 (147-1-134 52.30%),118 (0.42),←,
27,"Neale, Lachie",25y 3d,123 (61-0-62 49.59%),58 (0.47),←,
25,"Pearce, Alex",22y 352d,31 (13-0-18 41.94%),3 (0.10),←,
6,"Pearce, Danyle",32y 50d,258 (119-2-137 46.51%),127 (0.49),104 (60-1-43 58.17%),51 (0.49)
38,"Ryan, Luke",22y 110d,21 (6-0-15 28.57%),,←,
31,"Sandilands, Aaron",35y 172d,264 (146-0-118 55.30%),98 (0.37),←,
18,"Tucker, Darcy",21y 124d,39 (11-0-28 28.21%),14 (0.36),←,
10,"Walters, Michael",27y 140d,119 (63-1-55 53.36%),213 (1.79),←,
14,"Wilson, Nathan",25y 140d,86 (43-2-41 51.16%),17 (0.20),9 (3-0-6 33.33%),1 (0.11)
Totals,Totals,25y 171d,2303 (1139-10-1154 49.46%),1440 (0.63),,
C,"Lyon, Ross",51y 200d,272 (159-5-108 59.38%),,151 (83-1-67 55.30%),
