Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",20y 196d,10 (1-0-9 10.00%),,←,
18,"Cameron, Jeremy",21y 32d,44 (5-0-39 11.36%),108 (2.45),←,
3,"Coniglio, Stephen",20y 139d,37 (5-0-32 13.51%),11 (0.30),←,
48,"Frost, Sam",20y 248d,12 (3-0-9 25.00%),2 (0.17),←,
26,"Giles, Jonathan",26y 115d,49 (5-0-44 10.20%),38 (0.78),←,
4,"Greene, Toby",20y 220d,44 (5-0-39 11.36%),15 (0.34),←,
2,"Hampton, Curtly",21y 54d,42 (4-0-38 9.52%),10 (0.24),←,
19,"Haynes, Nick",21y 350d,26 (3-0-23 11.54%),2 (0.08),←,
33,"Hoskin-Elliott, Will",20y 243d,24 (2-0-22 8.33%),16 (0.67),←,
22,"Kelly, Josh",19y 80d,5 (1-0-4 20.00%),6 (1.20),←,
40,"Kennedy, Adam",21y 295d,41 (5-0-36 12.20%),4 (0.10),←,
11,"Lamb, Jed",21y 196d,16 (9-0-7 56.25%),13 (0.81),4 (0-0-4 0.00%),4 (1.00)
24,"ORourke, Jonathan",20y 12d,3 (0-0-3 0.00%),,←,
7,"Palmer, Rhys",25y 79d,81 (23-0-58 28.40%),43 (0.53),28 (2-0-26 7.14%),20 (0.71)
12,"Patton, Jonathon",20y 348d,17 (3-0-14 17.65%),20 (1.18),←,
9,"Scully, Tom",22y 353d,78 (18-1-59 23.72%),24 (0.31),47 (5-0-42 10.64%),18 (0.38)
23,"Shaw, Heath",28y 157d,179 (112-2-65 63.13%),37 (0.21),6 (2-0-4 33.33%),
5,"Shiel, Dylan",21y 55d,35 (3-0-32 8.57%),17 (0.49),←,
10,"Smith, Devon",20y 348d,44 (5-0-39 11.36%),36 (0.82),←,
20,"Tomlinson, Adam",20y 266d,30 (1-0-29 3.33%),9 (0.30),←,
17,"Treloar, Adam",21y 55d,45 (5-0-40 11.11%),23 (0.51),←,
8,"Ward, Callan",24y 23d,108 (37-0-71 34.26%),54 (0.50),48 (5-0-43 10.42%),21 (0.44)
Totals,Totals,21y 325d,970 (255-3-712 26.29%),488 (0.50),,
C,"Cameron, Leon",41y 243d,7 (2-0-5 28.57%),,←,
