Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",22y 310d,79 (46-0-33 58.23%),8 (0.10),←,
37,"Chandler, Kade",25y 187d,74 (38-0-36 51.35%),55 (0.74),←,
31,"Fritsch, Bayley",28y 225d,166 (89-1-76 53.92%),276 (1.66),←,
11,"Gawn, Max",33y 201d,242 (117-1-124 48.55%),113 (0.47),←,
21,"Jefferson, Matthew",21y 133d,7 (1-0-6 14.29%),4 (0.57),←,
15,"Langdon, Ed",29y 168d,197 (102-1-94 52.03%),83 (0.42),129 (77-1-51 60.08%),50 (0.39)
19,"Langford, Harvey",19y 126d,17 (6-0-11 35.29%),7 (0.41),←,
20,"Lindsay, Xavier",18y 350d,17 (6-0-11 35.29%),,←,
1,"May, Steven",33y 190d,249 (111-2-136 44.98%),24 (0.10),126 (73-1-52 58.33%),3 (0.02)
25,"McDonald, Tom",32y 304d,244 (108-1-135 44.47%),170 (0.70),←,
4,"McVee, Judd",21y 346d,60 (32-0-28 53.33%),1 (0.02),←,
18,"Melksham, Jake",33y 324d,243 (124-1-118 51.23%),214 (0.88),129 (72-0-57 55.81%),157 (1.22)
13,"Oliver, Clayton",27y 362d,200 (108-1-91 54.25%),57 (0.28),←,
5,"Petracca, Christian",29y 196d,207 (113-1-93 54.83%),198 (0.96),←,
36,"Pickett, Kysaiah",24y 47d,121 (74-1-46 61.57%),196 (1.62),←,
24,"Rivers, Trent",23y 354d,118 (71-1-46 60.59%),12 (0.10),←,
3,"Salem, Christian",30y 4d,194 (96-1-97 49.74%),27 (0.14),←,
30,"Sharp, Harry",22y 214d,31 (15-1-15 50.00%),12 (0.39),15 (5-0-10 33.33%),8 (0.53)
12,"Tholstrup, Koltyn",20y 21d,19 (8-0-11 42.11%),8 (0.42),←,
10,"Turner, Daniel",23y 172d,32 (13-0-19 40.63%),23 (0.72),←,
2,"van Rooyen, Jacob",22y 94d,52 (26-0-26 50.00%),68 (1.31),←,
7,"Viney, Jack",31y 97d,232 (104-1-127 45.04%),68 (0.29),←,
6,"Windsor, Caleb",20y 40d,33 (16-0-17 48.48%),10 (0.30),←,
Totals,Totals,25y 353d,2834 (1424-14-1396 50.25%),1634 (0.58),,
C,"Goodwin, Simon",48y 205d,201 (110-1-90 54.98%),,200 (110-1-89 55.25%),
