Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",26y 76d,116 (64-0-52 55.17%),50 (0.43),←,
6,"Bolton, Craig",23y 64d,47 (29-0-18 61.70%),10 (0.21),18 (12-0-6 66.67%),
24,"Bolton, Jude",23y 141d,85 (42-1-42 50.00%),51 (0.60),←,
8,"Cresswell, Daryn",32y 73d,238 (107-2-129 45.38%),202 (0.85),←,
28,"Crouch, Jared",25y 151d,126 (64-1-61 51.19%),23 (0.18),←,
2,"Davis, Nick",23y 126d,89 (42-0-47 47.19%),110 (1.24),18 (12-0-6 66.67%),25 (1.39)
12,"Fosdike, Nic",23y 158d,86 (43-1-42 50.58%),44 (0.51),←,
37,"Goodes, Adam",23y 207d,105 (52-1-52 50.00%),131 (1.25),←,
1,"Hall, Barry",26y 176d,123 (52-2-69 43.09%),245 (1.99),35 (18-1-16 52.86%),101 (2.89)
17,"Kennelly, Tadhg",22y 33d,46 (26-0-20 56.52%),17 (0.37),←,
31,"Kirk, Brett",26y 282d,67 (34-1-32 51.49%),34 (0.51),←,
4,"Mathews, Ben",24y 247d,104 (53-1-50 51.44%),18 (0.17),←,
11,"Maxfield, Stuart",31y 116d,254 (126-3-125 50.20%),141 (0.56),165 (91-2-72 55.76%),76 (0.46)
23,"Nicks, Matthew",28y 82d,146 (80-1-65 55.14%),109 (0.75),←,
5,"OKeefe, Ryan",22y 191d,38 (21-0-17 55.26%),30 (0.79),←,
19,"OLoughlin, Michael",26y 164d,177 (97-2-78 55.37%),275 (1.55),←,
30,"Roberts-Thomson, Lewis",19y 329d,10 (7-0-3 70.00%),3 (0.30),←,
22,"Saddington, Jason",23y 284d,122 (62-1-59 51.23%),33 (0.27),←,
25,"Schauble, Andrew",26y 259d,147 (62-0-85 42.18%),33 (0.22),68 (35-0-33 51.47%),22 (0.32)
36,"Schneider, Adam",19y 83d,18 (12-0-6 66.67%),25 (1.39),←,
16,"Stevens, Scott",21y 200d,23 (9-1-13 41.30%),17 (0.74),←,
10,"Williams, Paul",30y 122d,248 (111-3-134 45.36%),282 (1.14),59 (30-1-28 51.69%),59 (1.00)
Totals,Totals,25y 13d,2415 (1195-21-1199 49.48%),1883 (0.78),,
C,"Roos, Paul",40y 37d,28 (18-0-10 64.29%),,←,
