Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 263d,137 (55-2-80 40.88%),37 (0.27),←,
18,"Banfield, Todd",22y 37d,52 (13-0-39 25.00%),57 (1.10),←,
20,"Black, Simon",33y 123d,310 (168-4-138 54.84%),167 (0.54),←,
16,"Brown, Jonathan",30y 280d,226 (132-3-91 59.07%),532 (2.35),←,
47,"Crisp, Jack",18y 307d,8 (2-0-6 25.00%),3 (0.38),←,
39,"Drummond, Josh",29y 107d,93 (42-2-49 46.24%),35 (0.38),←,
6,"Green, Josh",19y 346d,13 (6-0-7 46.15%),9 (0.69),←,
11,"Hanley, Pearce",23y 263d,52 (14-0-38 26.92%),12 (0.23),←,
2,"Harwood, Ryan",20y 363d,25 (7-0-18 28.00%),4 (0.16),←,
22,"Hudson, Ben",33y 162d,157 (92-1-64 58.92%),17 (0.11),14 (6-0-8 42.86%),2 (0.14)
28,"Karnezis, Patrick",20y 103d,18 (3-0-15 16.67%),24 (1.33),←,
19,"Lisle, Jordan",22y 23d,6 (4-0-2 66.67%),1 (0.17),1 (0-0-1 0.00%),
21,"Merrett, Daniel",27y 236d,131 (54-3-74 42.37%),43 (0.33),←,
24,"Patfull, Joel",27y 241d,135 (53-3-79 40.37%),21 (0.16),←,
31,"Polkinghorne, James",23y 196d,77 (28-1-48 37.01%),46 (0.60),←,
29,"Raines, Andrew",26y 149d,97 (30-1-66 31.44%),7 (0.07),41 (12-0-29 29.27%),6 (0.15)
30,"Redden, Jack",21y 239d,72 (24-1-47 34.03%),33 (0.46),←,
10,"Rich, Daniel",22y 58d,78 (29-1-48 37.82%),48 (0.62),←,
38,"Rockliff, Tom",22y 164d,58 (15-0-43 25.86%),33 (0.57),←,
48,"Wrigley, Stephen",25y 108d,2 (0-0-2 0.00%),,←,
26,"Yeo, Elliot",18y 308d,5 (1-0-4 20.00%),,←,
15,"Zorko, Dayne",23y 177d,12 (5-0-7 41.67%),12 (1.00),←,
Totals,Totals,24y 210d,1764 (777-22-965 44.05%),1141 (0.65),,
C,"Voss, Michael",37y 28d,86 (32-1-53 37.79%),,←,
