Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",19y 242d,16 (11-0-5 68.75%),5 (0.31),←,
20,"Brogan, Dean",29y 107d,103 (70-1-32 68.45%),31 (0.30),←,
7,"Burgoyne, Peter",30y 61d,210 (120-3-87 57.86%),185 (0.88),←,
8,"Burgoyne, Shaun",25y 161d,131 (88-0-43 67.18%),149 (1.14),←,
27,"Carlile, Alipate",20y 335d,12 (7-0-5 58.33%),,←,
25,"Cassisi, Domenic",25y 190d,109 (69-1-39 63.76%),44 (0.40),←,
30,"Chaplin, Troy",22y 36d,43 (24-1-18 56.98%),5 (0.12),←,
35,"Cornes, Chad",28y 139d,187 (116-1-70 62.30%),150 (0.80),←,
18,"Cornes, Kane",25y 85d,142 (89-1-52 63.03%),65 (0.46),←,
33,"Ebert, Brett",24y 133d,81 (43-1-37 53.70%),118 (1.46),←,
5,"Lade, Brendon",31y 264d,197 (112-3-82 57.61%),158 (0.80),←,
4,"Motlop, Daniel",26y 14d,78 (35-1-42 45.51%),107 (1.37),31 (15-0-16 48.39%),54 (1.74)
16,"Pearce, Danyle",21y 358d,52 (27-0-25 51.92%),32 (0.62),←,
36,"Pettigrew, Michael",23y 14d,58 (30-0-28 51.72%),23 (0.40),←,
15,"Rodan, David",24y 174d,92 (36-0-56 39.13%),72 (0.78),27 (17-0-10 62.96%),29 (1.07)
3,"Salopek, Steven",22y 283d,65 (36-0-29 55.38%),34 (0.52),←,
14,"Stewart, Paul",20y 264d,2 (0-0-2 0.00%),,←,
9,"Surjan, Jacob",22y 228d,49 (28-0-21 57.14%),7 (0.14),←,
32,"Thomas, Matt",21y 32d,14 (4-0-10 28.57%),4 (0.29),←,
28,"Thurstans, Toby",27y 229d,85 (53-1-31 62.94%),50 (0.59),←,
1,"Tredrea, Warren",29y 97d,212 (126-2-84 59.91%),461 (2.17),←,
39,"Westhoff, Justin",21y 181d,18 (11-0-7 61.11%),35 (1.94),←,
Totals,Totals,24y 264d,1956 (1135-16-805 58.03%),1735 (0.89),,
C,"Williams, Mark",49y 222d,216 (129-2-85 60.19%),,←,
