Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",28y 307d,181 (80-2-99 44.75%),63 (0.35),150 (77-2-71 52.00%),51 (0.34)
8,"Bianco, Trent",21y 185d,17 (7-0-10 41.18%),7 (0.41),←,
14,"Cameron, Darcy",27y 6d,46 (22-1-23 48.91%),43 (0.93),45 (22-1-22 50.00%),43 (0.96)
45,"Carmichael, Josh",22y 304d,3 (3-0-0 100.00%),3 (1.00),←,
46,"Cox, Mason",31y 132d,87 (49-0-38 56.32%),95 (1.09),←,
25,"Crisp, Jack",28y 295d,193 (97-2-94 50.78%),58 (0.30),175 (90-2-83 52.00%),48 (0.27)
7,"Daicos, Josh",23y 240d,70 (36-1-33 52.14%),37 (0.53),←,
35,"Daicos, Nick",19y 202d,18 (13-0-5 72.22%),5 (0.28),←,
5,"Elliott, Jamie",29y 337d,148 (86-2-60 58.78%),214 (1.45),←,
33,"Ginnivan, Jack",19y 227d,21 (14-0-7 66.67%),35 (1.67),←,
32,"Hoskin-Elliott, Will",28y 325d,174 (78-2-94 45.40%),154 (0.89),122 (66-2-54 54.92%),112 (0.92)
38,"Howe, Jeremy",32y 25d,212 (83-2-127 39.62%),91 (0.43),112 (61-2-49 55.36%),11 (0.10)
40,"Johnson, Ash",24y 291d,2 (2-0-0 100.00%),5 (2.50),←,
1,"Lipinski, Patrick",24y 7d,74 (44-0-30 59.46%),37 (0.50),18 (13-0-5 72.22%),7 (0.39)
37,"Maynard, Brayden",25y 307d,154 (76-2-76 50.00%),17 (0.11),←,
31,"McCreery, Beau",21y 96d,28 (15-0-13 53.57%),21 (0.75),←,
41,"Mihocek, Brody",29y 170d,96 (55-1-40 57.81%),158 (1.65),←,
30,"Moore, Darcy",26y 180d,119 (56-2-61 47.90%),67 (0.56),←,
28,"Murphy, Nathan",22y 221d,26 (16-0-10 61.54%),1 (0.04),←,
9,"Noble, John",25y 121d,62 (32-1-29 52.42%),4 (0.06),←,
10,"Pendlebury, Scott",34y 198d,351 (209-3-139 59.97%),185 (0.53),←,
3,"Quaynor, Isaac",22y 190d,52 (25-0-27 48.08%),3 (0.06),←,
22,"Sidebottom, Steele",31y 203d,282 (168-4-110 60.28%),184 (0.65),←,
Totals,Totals,26y 72d,2416 (1266-25-1125 52.40%),1487 (0.62),,
C,"McRae, Craig",48y 305d,18 (13-0-5 72.22%),,←,
