Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",21,6,11,32,3,1.0,,9.0,1.0,10.0,10.0,8.0,2.0,3.0,3.0,16.0,20.0,,3.0,3.0,1.0,1.0,86.0
31,"Dale, Bailey",23,5,7,30,,,,3.0,6.0,2.0,1.0,1.0,,1.0,,3.0,21.0,,,1.0,,,85.0
35,"Daniel, Caleb",12,5,8,20,2,,,1.0,2.0,4.0,3.0,4.0,,,,6.0,14.0,2.0,1.0,1.0,1.0,,82.0
15,"Duryea, Taylor",5,5,7,12,,,,3.0,2.0,,,2.0,2.0,2.0,,4.0,10.0,,,2.0,,,81.0
44,"English, Tim",10,8,9,19,1,,29.0,7.0,3.0,4.0,,2.0,2.0,2.0,,5.0,16.0,1.0,2.0,5.0,,,86.0
39,"Johannisen, Jason",9,5,10,19,,,,2.0,1.0,1.0,,2.0,1.0,2.0,,1.0,18.0,,,1.0,,1.0,74.0
32 ↑,"Jones, Arthur",2,1,2,4,,,,,,1.0,,2.0,,1.0,,2.0,2.0,,,,,,25.0
19,"Jones, Liam",5,3,6,11,,,,,5.0,2.0,,,1.0,,,7.0,4.0,,,10.0,,,100.0
21,"Liberatore, Tom",17,1,14,31,,,,12.0,2.0,12.0,10.0,3.0,3.0,,1.0,18.0,12.0,,,2.0,,2.0,79.0
7,"Lobb, Rory",5,5,8,13,2,2.0,5.0,3.0,,1.0,1.0,2.0,,1.0,,10.0,6.0,2.0,4.0,5.0,,1.0,87.0
11,"Macrae, Jack",9,5,15,24,,,,4.0,1.0,4.0,1.0,4.0,2.0,,,11.0,13.0,,,2.0,,,81.0
33,"Naughton, Aaron",9,4,4,13,3,2.0,,2.0,,2.0,,4.0,1.0,2.0,,6.0,6.0,1.0,3.0,3.0,,2.0,87.0
18,"ODonnell, James",4,1,5,9,,,,,3.0,,,3.0,,,,5.0,4.0,,,6.0,1.0,,100.0
25,"Poulter, Caleb",9,3,11,20,,,,2.0,,3.0,1.0,1.0,2.0,1.0,,8.0,13.0,,,1.0,,,78.0
20,"Richards, Ed",14,4,6,20,,,,3.0,5.0,2.0,,1.0,,1.0,,5.0,12.0,,,1.0,3.0,,77.0
28 ↓,"Scott, Anthony",2,,2,4,,,,3.0,,1.0,,,,,,2.0,2.0,,,,,,44.0
6,"Smith, Bailey",6,4,13,19,,1.0,,4.0,,2.0,1.0,5.0,1.0,2.0,,6.0,15.0,,,,1.0,,82.0
1,"Treloar, Adam",14,4,18,32,,,,4.0,2.0,4.0,6.0,2.0,1.0,,,14.0,19.0,,,2.0,,2.0,75.0
2,"Ugle-Hagan, Jamarra",13,5,2,15,5,1.0,,2.0,,2.0,,1.0,,,2.0,4.0,9.0,2.0,4.0,,1.0,1.0,87.0
23,"Vandermeer, Laitham",10,5,11,21,,,,3.0,2.0,3.0,,1.0,1.0,,,3.0,17.0,,,1.0,,,83.0
3,"Weightman, Cody",7,2,2,9,1,1.0,,3.0,,2.0,1.0,1.0,2.0,,,3.0,6.0,,1.0,2.0,,,72.0
14,"West, Rhylee",7,3,9,16,2,2.0,,2.0,,1.0,1.0,2.0,,1.0,,7.0,8.0,,,,,,68.0
34,"Williams, Bailey",9,3,7,16,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,10.0,,,,1.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,87,187,409,19,12.0,34.0,76.0,36.0,64.0,37.0,52.0,22.0,20.0,6.0,152.0,257.0,8.0,18.0,48.0,9.0,10.0,
Opposition,Opposition,181,76,120,301,10,11.0,54.0,56.0,43.0,46.0,41.0,67.0,20.0,22.0,,114.0,186.0,5.0,10.0,51.0,6.0,6.0,
