St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",23y 214d,59 (27-0-32 45.76%),26 (0.44),←,
16,"Butler, Dan",25y 304d,89 (54-0-35 60.67%),103 (1.16),44 (23-0-21 52.27%),50 (1.14)
5,"Crouch, Brad",28y 79d,118 (59-0-59 50.00%),42 (0.36),23 (11-0-12 47.83%),8 (0.35)
4,"Gresham, Jade",24y 222d,98 (43-1-54 44.39%),101 (1.03),←,
47,"Hayes, Jack",26y 28d,3 (2-0-1 66.67%),4 (1.33),←,
22,"Higgins, Jack",23y 15d,65 (41-1-23 63.85%),61 (0.94),22 (11-0-11 50.00%),32 (1.45)
8,"Hill, Bradley",28y 268d,193 (117-0-76 60.62%),84 (0.44),44 (23-0-21 52.27%),5 (0.11)
20,"Howard, Dougal",26y 9d,87 (44-0-43 50.57%),15 (0.17),42 (21-0-21 50.00%),1 (0.02)
12,"King, Max",21y 270d,41 (20-0-21 48.78%),69 (1.68),←,
31,"Lienert, Jarrod",27y 241d,25 (15-0-10 60.00%),1 (0.04),2 (2-0-0 100.00%),
21,"Long, Ben",24y 225d,61 (24-1-36 40.16%),25 (0.41),←,
19,"Marshall, Rowan",26y 130d,68 (30-0-38 44.12%),38 (0.56),←,
36,"McKenzie, Daniel",25y 321d,64 (27-0-37 42.19%),8 (0.13),←,
28,"Membrey, Tim",27y 312d,134 (61-2-71 46.27%),229 (1.71),133 (60-2-71 45.86%),229 (1.72)
33,"Paton, Ben",23y 166d,38 (18-0-20 47.37%),4 (0.11),←,
6,"Ross, Sebastian",28y 331d,163 (63-2-98 39.26%),29 (0.18),←,
18,"Ryder, Paddy",34y 20d,270 (137-4-129 51.48%),186 (0.69),27 (16-0-11 59.26%),15 (0.56)
35,"Sinclair, Jack",27y 50d,122 (51-1-70 42.21%),44 (0.36),←,
9,"Steele, Jack",26y 111d,122 (52-1-69 43.03%),49 (0.40),105 (44-1-60 42.38%),40 (0.38)
7,"Wanganeen-Milera, Nasiah",19y 40d,3 (2-0-1 66.67%),,←,
29,"Webster, Jimmy",28y 279d,116 (43-1-72 37.50%),4 (0.03),←,
44,"Wilkie, Callum",26y 24d,66 (32-0-34 48.48%),1 (0.02),←,
32,"Wood, Mason",28y 202d,77 (38-0-39 49.35%),85 (1.10),12 (8-0-4 66.67%),9 (0.75)
Totals,Totals,26y 73d,2082 (1000-14-1068 48.03%),1208 (0.58),,
C,"Ratten, Brett",50y 266d,170 (86-1-83 50.88%),,50 (26-0-24 52.00%),
