Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",11,7,2,13,,,,2.0,4.0,1.0,,,,,,1.0,11.0,,,4.0,,,100.0
7,"Burgoyne, Peter",14,4,10,24,1,2.0,,3.0,2.0,7.0,5.0,,1.0,,,8.0,17.0,,,2.0,4.0,,100.0
25,"Cassisi, Domenic",9,6,7,16,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,4.0,13.0,,,1.0,,,81.0
26,"Cochrane, Stuart",3,1,2,5,,,,,,1.0,1.0,1.0,,1.0,,1.0,4.0,,,1.0,,1.0,39.0
18,"Cornes, Kane",13,1,7,20,1,2.0,,2.0,3.0,3.0,2.0,1.0,,,,7.0,13.0,,,2.0,,1.0,100.0
17,"Dew, Stuart",11,3,3,14,,,,,6.0,5.0,1.0,2.0,,1.0,,3.0,11.0,,,1.0,2.0,2.0,93.0
33,"Ebert, Brett",6,4,5,11,,,2.0,2.0,,2.0,,1.0,,,,2.0,9.0,,,2.0,,,79.0
10,"Francou, Josh",10,6,12,22,,1.0,,7.0,1.0,3.0,6.0,7.0,2.0,5.0,,12.0,12.0,,1.0,2.0,,,89.0
29,"Kingsley, Adam",9,2,3,12,,,,2.0,1.0,2.0,2.0,,,,,3.0,9.0,,,1.0,,,63.0
5,"Lade, Brendon",8,7,3,11,2,,4.0,,1.0,2.0,3.0,3.0,1.0,2.0,,5.0,7.0,2.0,3.0,1.0,,1.0,85.0
22,"Mahoney, Josh",6,3,2,8,,1.0,1.0,,,2.0,2.0,1.0,,1.0,,3.0,5.0,,1.0,,,1.0,61.0
3,"Montgomery, Brett",7,7,6,13,,,,,5.0,1.0,,2.0,,1.0,,3.0,11.0,2.0,,8.0,3.0,,75.0
36,"Pettigrew, Michael",4,4,3,7,1,,,2.0,,2.0,,2.0,,,,2.0,5.0,1.0,1.0,1.0,1.0,,64.0
15,"Pickett, Byron",7,6,4,11,,,,3.0,1.0,3.0,,1.0,,1.0,,2.0,9.0,,,,4.0,,63.0
1,"Primus, Matthew",5,3,4,9,1,2.0,11.0,,,1.0,3.0,3.0,2.0,3.0,,4.0,5.0,,3.0,1.0,,,82.0
28,"Thurstans, Toby",9,8,6,15,,,3.0,2.0,3.0,,,4.0,,2.0,,4.0,10.0,1.0,,3.0,,,97.0
16,"Tredrea, Warren",11,8,2,13,2,2.0,,1.0,,4.0,,1.0,1.0,,,5.0,7.0,1.0,4.0,1.0,,,100.0
2,"Wakelin, Darryl",7,7,3,10,,,,,1.0,,,1.0,1.0,1.0,,1.0,9.0,,,5.0,,,96.0
42,"Walsh, Peter",8,4,6,14,,,,2.0,3.0,1.0,1.0,3.0,,,,3.0,11.0,,,6.0,,,91.0
4,"Wanganeen, Gavin",12,3,6,18,1,,,,6.0,3.0,2.0,1.0,1.0,1.0,,11.0,8.0,,1.0,4.0,3.0,1.0,96.0
24,"White, Damon",4,5,7,11,,1.0,,,,1.0,,,,,,3.0,8.0,,1.0,,,,58.0
21,"Wilson, Michael",7,4,4,11,,,,4.0,4.0,3.0,1.0,,,,,3.0,8.0,,,2.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,103,107,288,9,13.0,21.0,33.0,42.0,48.0,30.0,36.0,10.0,20.0,,90.0,202.0,7.0,15.0,48.0,17.0,7.0,
Opposition,Opposition,217,122,109,326,19,9.0,33.0,34.0,45.0,59.0,33.0,39.0,20.0,10.0,6.0,116.0,211.0,18.0,15.0,43.0,13.0,9.0,
