Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bock, Nathan",11,6,11,22,,,,1.0,6.0,,1.0,1.0,,1.0,2.0,5.0,16.0,1.0,,2.0,5.0,,100.0
32,"Dangerfield, Patrick",6,5,4,10,1,2.0,,1.0,,3.0,,,,,,3.0,6.0,,1.0,,2.0,,73.0
11,"Doughty, Michael",13,4,12,25,2,1.0,1.0,4.0,,4.0,6.0,2.0,,1.0,,12.0,13.0,,,,,,84.0
26,"Douglas, Richard",6,3,9,15,1,,,3.0,,3.0,1.0,,,,,7.0,8.0,,,2.0,1.0,1.0,71.0
9,"Edwards, Tyson",8,5,14,22,,,,5.0,1.0,2.0,3.0,5.0,,3.0,,8.0,15.0,,,,,1.0,77.0
36,"Goodwin, Simon",9,3,13,22,,,,4.0,1.0,3.0,1.0,1.0,1.0,,,3.0,20.0,,,4.0,,,96.0
18,"Johncock, Graham",10,5,13,23,,,,4.0,3.0,3.0,1.0,,1.0,,,8.0,15.0,,,3.0,2.0,,91.0
21,"Knights, Chris",12,5,3,15,4,2.0,,5.0,,9.0,,2.0,,2.0,,3.0,13.0,,2.0,1.0,3.0,1.0,87.0
14,"Mackay, David",9,5,17,26,,,,2.0,5.0,3.0,4.0,1.0,,1.0,,6.0,20.0,,,1.0,4.0,,85.0
20,"Maric, Ivan",3,,3,6,,,9.0,1.0,,2.0,1.0,,1.0,,,1.0,5.0,,,,,1.0,51.0
23,"McLeod, Andrew",11,,7,18,,,,2.0,1.0,2.0,,3.0,,,,3.0,15.0,,,,,,78.0
2,"Moran, Brad",3,2,8,11,,,22.0,,2.0,,,,1.0,,,3.0,8.0,,,3.0,,1.0,58.0
22,"Otten, Andy",4,6,12,16,,,,2.0,1.0,2.0,,,3.0,,,9.0,8.0,1.0,,2.0,,2.0,96.0
40,"Porplyzia, Jason",9,1,4,13,,2.0,,5.0,,3.0,,2.0,2.0,1.0,,8.0,4.0,,,3.0,,1.0,92.0
25,"Rutten, Ben",8,6,6,14,,,,2.0,3.0,1.0,,,,,,1.0,13.0,1.0,,4.0,,1.0,100.0
27,"Stevens, Scott",10,5,8,18,1,1.0,,2.0,1.0,2.0,4.0,3.0,1.0,1.0,,9.0,9.0,,1.0,1.0,2.0,2.0,84.0
15,"Symes, Brad",7,4,12,19,,,2.0,2.0,1.0,1.0,1.0,,,,,4.0,14.0,,,,,,65.0
5,"Thompson, Scott",13,5,25,38,,,,7.0,4.0,7.0,6.0,5.0,,1.0,3.0,11.0,27.0,,,1.0,1.0,,78.0
4,"Tippett, Kurt",2,,3,5,1,,10.0,1.0,,,,3.0,1.0,3.0,,2.0,3.0,,,2.0,,,79.0
7,"van Berlo, Nathan",5,7,14,19,,,,6.0,2.0,3.0,1.0,,1.0,,,3.0,17.0,,1.0,1.0,1.0,,96.0
17,"Vince, Bernie",11,4,12,23,1,,,4.0,2.0,2.0,1.0,1.0,,,,5.0,18.0,1.0,,1.0,,1.0,71.0
13,"Walker, Taylor",8,7,2,10,5,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,8.0,,5.0,,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,88,212,390,16,10.0,44.0,67.0,34.0,56.0,32.0,30.0,12.0,15.0,6.0,116.0,275.0,4.0,10.0,31.0,21.0,12.0,
Opposition,Opposition,206,106,201,407,12,7.0,45.0,68.0,36.0,48.0,38.0,41.0,15.0,12.0,,124.0,286.0,7.0,8.0,37.0,7.0,6.0,
