Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
48,"Banks, Matthew",20y 279d,1 (0-0-1 0.00%),,←,
20,"Berbakov, Peter",23y 246d,22 (12-1-9 56.82%),6 (0.27),←,
32,"Blumfield, Justin",19y 152d,15 (9-0-6 60.00%),4 (0.27),←,
14,"Calthorpe, David",23y 251d,68 (39-2-27 58.82%),45 (0.66),←,
33,"Caracella, Blake",20y 41d,2 (1-0-1 50.00%),1 (0.50),←,
9,"Cockatoo-Collins, Che",22y 51d,59 (35-3-21 61.86%),88 (1.49),←,
23,"Cransberg, Peter",29y 270d,66 (38-2-26 59.09%),61 (0.92),←,
7,"Daniher, Chris",31y 25d,112 (64-4-44 58.93%),38 (0.34),←,
38,"Denham, Sean",27y 361d,142 (82-4-56 59.15%),54 (0.38),98 (58-4-36 61.22%),33 (0.34)
30,"Fraser, Mark",26y 80d,61 (34-2-25 57.38%),28 (0.46),16 (8-2-6 56.25%),5 (0.31)
39,"Hardwick, Damien",24y 250d,53 (31-1-21 59.43%),10 (0.19),←,
18,"Lloyd, Matthew",19y 9d,19 (10-1-8 55.26%),34 (1.79),←,
25,"Lucas, Scott",19y 116d,19 (12-0-7 63.16%),15 (0.79),←,
24,"Misiti, Joe",22y 167d,90 (54-4-32 62.22%),37 (0.41),←,
36,"Morgan, Danny",22y 248d,12 (7-1-4 62.50%),2 (0.17),←,
3,"OConnor, Ryan",22y 302d,38 (23-3-12 64.47%),31 (0.82),←,
10,"ODonnell, Gary",31y 348d,211 (129-4-78 62.09%),79 (0.37),←,
15,"Prior, Michael",23y 231d,30 (17-1-12 58.33%),5 (0.17),←,
12,"Symons, Michael",25y 221d,82 (50-3-29 62.80%),75 (0.91),←,
21,"Wallis, Dean",27y 241d,78 (43-1-34 55.77%),29 (0.37),←,
6,"Wellman, Sean",22y 217d,48 (21-2-25 45.83%),9 (0.19),14 (8-1-5 60.71%),
Totals,Totals,24y 56d,1228 (711-39-478 57.90%),651 (0.53),,
C,"Sheedy, Kevin",49y 122d,383 (245-5-133 64.62%),,←,
