West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",10,2,1,11,,,17.0,1.0,,1.0,7.0,2.0,1.0,1.0,,,,,,,,,
6,"Banfield, Drew",2,,3,5,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
10,"Braun, Michael",4,,5,9,,,,5.0,1.0,,2.0,3.0,,3.0,,,,,,,,,
9,"Cousins, Ben",23,2,12,35,,,,4.0,5.0,8.0,6.0,3.0,1.0,,2.0,,,,,,,,
23,"Fewster, Brendon",2,2,11,13,,,4.0,1.0,,4.0,6.0,4.0,,2.0,,,,,,,,,
7,"Gehrig, Fraser",6,3,1,7,1,2.0,,2.0,,,,3.0,2.0,3.0,,,,,,,,,
1,"Heady, Brett",14,6,7,21,2,2.0,,4.0,,3.0,1.0,2.0,1.0,2.0,,,,,,,,,
27,"Jakovich, Glen",14,1,4,18,,,15.0,1.0,1.0,,4.0,3.0,3.0,,,,,,,,,,
2,"Kemp, Dean",13,2,7,20,,,,4.0,,4.0,4.0,1.0,,3.0,,,,,,,,,
28,"Lewis, Chris",11,1,1,12,2,,,,,3.0,,,,,,,,,,,,,
3,"Mainwaring, Chris",3,,,3,,,,,,1.0,1.0,,,,,,,,,,,,
30,"Matera, Peter",16,7,2,18,,1.0,1.0,2.0,7.0,2.0,4.0,1.0,,1.0,,,,,,,,,
11,"McIntosh, Ashley",9,2,2,11,,,2.0,7.0,2.0,,,2.0,1.0,1.0,,,,,,,,,
17,"McKenna, Guy",8,2,4,12,,,,4.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,
8,"Metropolis, Daniel",7,2,4,11,,,,2.0,,,2.0,1.0,4.0,,,,,,,,,,
42,"Morrison, Chad",10,4,5,15,1,2.0,,1.0,4.0,5.0,2.0,2.0,1.0,3.0,,,,,,,,,
36,"Read, Phillip",9,1,3,12,1,1.0,1.0,3.0,2.0,1.0,3.0,2.0,,,,,,,,,,,
16,"Symmons, Paul",13,2,4,17,,1.0,1.0,3.0,1.0,6.0,7.0,2.0,1.0,,,,,,,,,,
39,"Waterman, Chris",5,1,1,6,,,,,3.0,1.0,1.0,1.0,,2.0,,,,,,,,,
12,"White, Mitchell",5,2,2,7,,,,2.0,,3.0,,2.0,,,,,,,,,,,
37,"Williams, Andrew",1,1,,1,,,,,,,,,,,,,,,,,,,
13,"Wooden, Josh",10,2,1,11,,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,45,80,275,7,13.0,41.0,49.0,31.0,43.0,53.0,37.0,16.0,22.0,2.0,,,,,,,,
Opposition,Opposition,198,54,126,324,9,9.0,47.0,49.0,25.0,45.0,60.0,24.0,22.0,16.0,4.0,,,,,,,,
