Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",18,,23,41,4,1.0,,8.0,2.0,8.0,13.0,2.0,2.0,1.0,3.0,23.0,19.0,,,1.0,2.0,,93.0
44,"Bock, Nathan",6,5,2,8,,,,4.0,4.0,,,1.0,,1.0,,3.0,4.0,2.0,,7.0,,,100.0
3,"Brennan, Jared",9,3,4,13,,,,5.0,,2.0,1.0,1.0,,1.0,,3.0,10.0,,,3.0,,,79.0
30,"Brown, Campbell",6,1,5,11,,,,3.0,3.0,,,5.0,,2.0,,6.0,4.0,,,6.0,1.0,,97.0
19 ↑,"Daye, Joseph",5,,4,9,,1.0,,3.0,1.0,2.0,,,1.0,,,3.0,5.0,,,,,,44.0
39,"Day, Sam",4,4,6,10,,2.0,,1.0,,,,,2.0,,,6.0,5.0,1.0,2.0,4.0,,,95.0
5,"Harbrow, Jarrod",15,9,10,25,,,,2.0,3.0,2.0,2.0,2.0,,1.0,,4.0,21.0,1.0,,5.0,2.0,,98.0
7,"Hunt, Karmichael",3,2,5,8,,,,1.0,2.0,,1.0,2.0,1.0,1.0,,5.0,5.0,,,5.0,,,91.0
36,"Iles, Sam",5,2,17,22,,,,2.0,2.0,4.0,3.0,2.0,,1.0,,9.0,14.0,,,1.0,1.0,1.0,82.0
14,"Krakouer, Nathan",9,4,7,16,,,,4.0,1.0,5.0,1.0,3.0,,2.0,,3.0,14.0,,,2.0,2.0,1.0,88.0
46,"Lynch, Tom",10,10,9,19,2,1.0,,1.0,1.0,1.0,,1.0,,1.0,,10.0,10.0,5.0,3.0,,,2.0,94.0
32,"Matera, Brandon",11,4,1,12,,,,5.0,,4.0,,,1.0,,,2.0,9.0,,,,1.0,,95.0
45,"May, Steven",10,4,5,15,,,,1.0,3.0,,,1.0,1.0,1.0,,6.0,9.0,,,7.0,,,100.0
18,"McKenzie, Trent",10,2,5,15,1,1.0,,6.0,2.0,5.0,3.0,2.0,,2.0,,5.0,10.0,,,3.0,,,76.0
22,"Nicholls, Tom",2,2,9,11,,1.0,10.0,2.0,1.0,,6.0,4.0,2.0,2.0,,10.0,2.0,1.0,,5.0,,,65.0
43 ↓,"Patrick, Liam",,,2,2,,,,1.0,,,,2.0,,1.0,,,3.0,,,1.0,1.0,,42.0
35,"Rischitelli, Michael",12,1,9,21,,3.0,,9.0,1.0,3.0,4.0,4.0,1.0,,,8.0,13.0,,,2.0,,,84.0
26,"Shaw, Matt",9,4,12,21,,,,1.0,3.0,3.0,1.0,4.0,,,,2.0,19.0,,,,3.0,1.0,57.0
2,"Smith, Zac",9,4,11,20,2,1.0,22.0,2.0,1.0,3.0,3.0,3.0,2.0,,,9.0,11.0,1.0,2.0,1.0,,1.0,81.0
25,"Stanley, Danny",6,3,22,28,,2.0,,5.0,,2.0,8.0,4.0,1.0,2.0,,16.0,12.0,1.0,1.0,1.0,1.0,1.0,80.0
24,"Swallow, David",10,2,9,19,,1.0,,12.0,2.0,5.0,5.0,4.0,1.0,1.0,,9.0,10.0,,1.0,1.0,,,67.0
48,"Tape, Seb",3,2,7,10,,,,5.0,,,2.0,1.0,,,,5.0,5.0,,,3.0,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,68,184,356,9,19.0,32.0,83.0,32.0,49.0,53.0,48.0,15.0,20.0,3.0,147.0,214.0,12.0,9.0,58.0,14.0,7.0,
Opposition,Opposition,217,110,204,421,20,10.0,51.0,70.0,34.0,56.0,28.0,31.0,21.0,15.0,3.0,156.0,268.0,17.0,11.0,63.0,19.0,10.0,
