Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",15,6,3,18,3,,,2.0,1.0,4.0,,3.0,3.0,1.0,,8.0,11.0,,2.0,1.0,2.0,,
33,"Allison, Brett",2,2,,2,1,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,
11,"Archer, Glenn",14,8,6,20,2,2.0,,1.0,1.0,4.0,4.0,,1.0,1.0,,9.0,11.0,2.0,,2.0,,,
26,"Bell, Peter",13,2,2,15,1,,,3.0,2.0,4.0,6.0,1.0,,1.0,,6.0,8.0,,,,,,
12,"Blakey, John",8,2,4,12,3,,,,,2.0,2.0,,1.0,1.0,,7.0,7.0,1.0,,,,,
16,"Capuano, Mathew",5,3,1,6,,1.0,14.0,2.0,,,1.0,,,,,3.0,3.0,1.0,1.0,1.0,,,
23,"Clayton, Shane",6,4,5,11,1,,,1.0,,1.0,1.0,2.0,,,,2.0,9.0,,1.0,,,,
3,"Dhurrkay, Gary",8,3,1,9,2,1.0,,1.0,,2.0,3.0,3.0,,1.0,,4.0,5.0,,2.0,,,,
6,"Grant, Shannon",14,3,11,25,1,1.0,,1.0,3.0,4.0,3.0,2.0,,,1.0,10.0,14.0,,,2.0,,,
29,"Harvey, Brent",10,3,4,14,2,,,,1.0,4.0,1.0,2.0,1.0,1.0,,8.0,6.0,,,1.0,,,
21,"Hewitt, Evan",,,1,1,,,4.0,2.0,,,,,,,,1.0,,,,,,,
34,"King, David",12,5,3,15,,,,1.0,7.0,1.0,,1.0,1.0,2.0,,8.0,7.0,1.0,,1.0,1.0,,
27,"Lange, Adam",2,2,1,3,,,,,1.0,2.0,,,,,,2.0,1.0,1.0,,,,,
4,"Martyn, Mick",8,1,2,10,,,2.0,,6.0,,,,,2.0,,6.0,2.0,1.0,,2.0,,,
5,"McCartney, Jason",8,4,1,9,,1.0,,,2.0,,,,,1.0,,3.0,6.0,1.0,1.0,,,,
31,"McKernan, Corey",11,6,4,15,1,1.0,20.0,1.0,1.0,5.0,4.0,,2.0,,2.0,11.0,5.0,2.0,2.0,1.0,,,
28,"Pickett, Byron",13,1,6,19,,,2.0,2.0,7.0,1.0,2.0,2.0,,1.0,,7.0,8.0,,,1.0,6.0,,
13,"Pike, Martin",11,4,4,15,,,,3.0,5.0,2.0,,1.0,,1.0,,5.0,10.0,1.0,,,,,
39,"Rawlings, Brady",7,,3,10,1,1.0,,,,1.0,,,,,,5.0,5.0,,,,2.0,,
8,"Scott, Robert",8,1,2,10,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,6.0,4.0,,,,,,
7,"Simpson, Adam",22,3,7,29,2,,1.0,2.0,,16.0,7.0,2.0,1.0,,3.0,13.0,17.0,,,3.0,1.0,,
10,"Stevens, Anthony",16,6,6,22,1,,,1.0,2.0,6.0,9.0,2.0,,2.0,,12.0,13.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,69,77,290,21,11.0,43.0,25.0,40.0,61.0,44.0,22.0,10.0,15.0,6.0,137.0,153.0,13.0,11.0,16.0,12.0,,
Opposition,Opposition,218,85,140,358,16,13.0,23.0,15.0,32.0,56.0,42.0,35.0,15.0,10.0,,148.0,218.0,11.0,15.0,19.0,8.0,,
