Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",23y 100d,66 (34-0-32 51.52%),24 (0.36),←,
29,"Beaumont, Simon",22y 175d,22 (12-0-10 54.55%),10 (0.45),←,
21,"Bradley, Craig",34y 226d,276 (167-2-107 60.87%),198 (0.72),←,
20,"Brown, Fraser",27y 292d,137 (78-1-58 57.30%),85 (0.62),←,
16,"Camporeale, Scott",22y 299d,70 (43-0-27 61.43%),52 (0.74),←,
34,"De Iulio, Ron",26y 52d,80 (45-0-35 56.25%),56 (0.70),←,
45,"Franchina, Anthony",20y 238d,9 (2-0-7 22.22%),2 (0.22),←,
36,"Hamill, Aaron",20y 290d,34 (12-0-22 35.29%),24 (0.71),←,
27,"Hulme, Darren",20y 331d,19 (5-0-14 26.32%),5 (0.26),←,
43,"Koutoufides, Anthony",25y 139d,118 (69-1-48 58.90%),93 (0.79),←,
17,"Lock, Damien",19y 248d,11 (2-0-9 18.18%),,←,
22,"Manton, Glenn",25y 5d,87 (50-0-37 57.47%),26 (0.30),66 (39-0-27 59.09%),22 (0.33)
5,"McKay, Andrew",27y 327d,118 (73-1-44 62.29%),19 (0.16),←,
18,"Murphy, Justin",22y 43d,56 (31-0-25 55.36%),62 (1.11),44 (22-0-22 50.00%),53 (1.20)
15,"Nelson, Ben",21y 134d,3 (1-0-2 33.33%),,←,
11,"Porter, Mark",21y 238d,15 (4-0-11 26.67%),4 (0.27),←,
7,"Ratten, Brett",26y 330d,153 (88-0-65 57.52%),37 (0.24),←,
23,"Rice, Dean",30y 81d,164 (72-1-91 44.21%),73 (0.45),48 (27-0-21 56.25%),30 (0.63)
14,"Sexton, Michael",27y 93d,159 (95-1-63 60.06%),16 (0.10),←,
1,"Silvagni, Stephen",31y 6d,238 (151-1-86 63.66%),158 (0.66),←,
30,"White, Adam",22y 148d,14 (6-0-8 42.86%),7 (0.50),←,
8,"Whitnall, Lance",18y 287d,29 (11-0-18 37.93%),34 (1.17),←,
Totals,Totals,24y 186d,1878 (1051-8-819 55.96%),985 (0.52),,
C,"Parkin, David",55y 267d,456 (268-2-186 58.99%),,293 (181-2-110 62.12%),
