Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 71d,112 (61-0-51 54.46%),59 (0.53),←,
29,"Beaumont, Simon",24y 146d,68 (39-0-29 57.35%),49 (0.72),←,
21,"Bradley, Craig",36y 197d,321 (194-2-125 60.75%),216 (0.67),←,
16,"Camporeale, Scott",24y 270d,113 (70-0-43 61.95%),104 (0.92),←,
39,"Christou, Ang",28y 112d,117 (79-1-37 67.95%),17 (0.15),←,
25,"Fevola, Brendan",19y 108d,11 (8-0-3 72.73%),15 (1.36),←,
31,"Fletcher, Simon",21y 264d,18 (12-0-6 66.67%),10 (0.56),←,
45,"Franchina, Anthony",22y 209d,39 (21-0-18 53.85%),14 (0.36),←,
17,"Freeborn, Scott",21y 353d,5 (4-0-1 80.00%),5 (1.00),←,
4,"Hamill, Aaron",22y 261d,77 (38-0-39 49.35%),87 (1.13),←,
9,"Hickmott, Adrian",28y 38d,116 (73-0-43 62.93%),57 (0.49),66 (41-0-25 62.12%),33 (0.50)
37,"Hotton, Trent",26y 158d,26 (10-0-16 38.46%),20 (0.77),9 (6-0-3 66.67%),6 (0.67)
27,"Hulme, Darren",22y 302d,44 (19-0-25 43.18%),25 (0.57),←,
43,"Koutoufides, Anthony",27y 110d,157 (93-1-63 59.55%),113 (0.72),←,
10,"Mansfield, Michael",28y 273d,188 (107-1-80 57.18%),101 (0.54),7 (4-0-3 57.14%),1 (0.14)
22,"Manton, Glenn",26y 341d,128 (75-0-53 58.59%),34 (0.27),107 (64-0-43 59.81%),30 (0.28)
5,"McKay, Andrew",29y 298d,163 (99-1-63 61.04%),25 (0.15),←,
15,"Nelson, Ben",23y 105d,36 (20-0-16 55.56%),6 (0.17),←,
7,"Ratten, Brett",28y 301d,198 (115-0-83 58.08%),69 (0.35),←,
23,"Rice, Dean",32y 51d,208 (98-1-109 47.36%),84 (0.40),92 (53-0-39 57.61%),41 (0.45)
1,"Silvagni, Stephen",32y 342d,277 (174-1-102 63.00%),182 (0.66),←,
8,"Whitnall, Lance",20y 258d,75 (38-0-37 50.67%),142 (1.89),←,
Totals,Totals,26y 58d,2497 (1447-8-1042 57.95%),1434 (0.57),,
C,"Parkin, David",57y 238d,502 (295-2-205 58.96%),,339 (208-2-129 61.65%),
