Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bayes, Mark",15,4,2,17,,,,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Brunton, Neil",18,6,12,30,,,,,,,,,,1.0,,,,,,,,,
7,"Carroll, Dennis",4,3,3,7,,,,,,,,,,,,,,,,,,,
29,"Cordy, Neil",5,3,,5,,,,1.0,,,,,,,,,,,,,,,
40,"Dunkley, Andrew",10,2,6,16,,,,1.0,,,,,1.0,2.0,,,,,,,,,
47,"Higgins, Leon",11,4,6,17,,1.0,,4.0,,,,,,3.0,,,,,,,,,
11,"Kappler, Darren",16,2,3,19,2,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
14,"Kelly, Paul",14,2,10,24,,1.0,,4.0,,,,,4.0,2.0,,,,,,,,,
1,"Lawson, Jamie",6,2,7,13,,1.0,,1.0,,,,,,1.0,,,,,,,,,
32,"Love, Jason",5,2,1,6,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
34,"Luff, Troy",14,5,5,19,,,,,,,,,,,,,,,,,,,
16,"McGovern, Andrew",11,6,6,17,,,,7.0,,,,,1.0,,,,,,,,,,
8,"Minton-Connell, Simon",3,3,4,7,,3.0,,2.0,,,,,,1.0,,,,,,,,,
10,"Mitchell, Barry",20,1,13,33,2,,,4.0,,,,,2.0,2.0,,,,,,,,,
35,"Murphy, David",10,7,10,20,,,,5.0,,,,,1.0,1.0,,,,,,,,,
18,"Nettelbeck, Craig",12,5,5,17,3,,,1.0,,,,,1.0,3.0,,,,,,,,,
22,"Rose, Gavin",2,1,3,5,,,5.0,,,,,,,2.0,,,,,,,,,
41,"Stevens, Gary",,,,,,,,2.0,,,,,,3.0,,,,,,,,,
15,"Strooper, David",13,7,10,23,,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
2,"Tunbridge, Brad",6,3,6,12,2,,12.0,3.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,68,112,307,10,13.0,18.0,43.0,,,,,14.0,28.0,,,,,,,,,
Opposition,Opposition,224,82,145,369,16,20.0,17.0,42.0,,,,,28.0,14.0,6.0,,,,,,,,
