Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 121d,157 (92-0-65 58.60%),142 (0.90),34 (8-0-26 23.53%),22 (0.65)
30,"Brown, Leigh",20y 127d,55 (16-0-39 29.09%),17 (0.31),←,
9,"Carr, Matthew",23y 183d,62 (15-1-46 25.00%),16 (0.26),34 (8-0-26 23.53%),14 (0.41)
10,"Cook, Troy",25y 322d,100 (40-0-60 40.00%),39 (0.39),57 (16-0-41 28.07%),28 (0.49)
24,"Croad, Trent",22y 113d,97 (50-1-46 52.06%),110 (1.13),13 (6-0-7 46.15%),30 (2.31)
38,"Cunningham, Ben",20y 220d,20 (6-0-14 30.00%),14 (0.70),←,
7,"Farmer, Jeff",25y 6d,129 (57-0-72 44.19%),276 (2.14),11 (5-0-6 45.45%),17 (1.55)
14,"Grover, Antoni",22y 111d,30 (8-0-22 26.67%),3 (0.10),←,
39,"Haines, Daniel",21y 80d,8 (4-0-4 50.00%),2 (0.25),←,
4,"Hasleby, Paul",21y 18d,54 (15-0-39 27.78%),36 (0.67),←,
28,"Koops, Steven",23y 341d,56 (20-0-36 35.71%),40 (0.71),←,
20,"Longmuir, Justin",21y 160d,48 (12-0-36 25.00%),58 (1.21),←,
21,"Longmuir, Troy",23y 36d,53 (15-0-38 28.30%),19 (0.36),36 (10-0-26 27.78%),16 (0.44)
8,"McManus, Shaun",26y 141d,114 (34-0-80 29.82%),60 (0.53),←,
15,"McPharlin, Luke",20y 211d,14 (9-0-5 64.29%),3 (0.21),2 (1-0-1 50.00%),
34,"Medhurst, Paul",20y 201d,11 (5-0-6 45.45%),18 (1.64),←,
25,"Norrish, Jason",30y 155d,140 (51-0-89 36.43%),25 (0.18),120 (39-0-81 32.50%),23 (0.19)
23,"Parker, Shane",29y 132d,141 (45-0-96 31.91%),9 (0.06),←,
29,"Pavlich, Matthew",20y 181d,52 (14-0-38 26.92%),47 (0.90),←,
35,"Siegert, Andrew",20y 163d,13 (6-0-7 46.15%),,←,
2,"Simmonds, Troy",23y 352d,51 (25-0-26 49.02%),15 (0.29),11 (5-0-6 45.45%),8 (0.73)
19,"Walker, James",23y 166d,66 (18-0-48 27.27%),8 (0.12),←,
Totals,Totals,23y 111d,1471 (557-2-912 37.87%),957 (0.65),,
C,"Connolly, Chris",39y 97d,14 (7-0-7 50.00%),,13 (6-0-7 46.15%),
