Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
9,"Angwin, Ryan",20y 229d,14 (8-0-6 57.14%),1 (0.07),←,
7,"Ash, Lachie",22y 38d,75 (35-1-39 47.33%),5 (0.07),←,
14,"Bedford, Toby",23y 63d,31 (21-0-10 67.74%),16 (0.52),13 (9-0-4 69.23%),7 (0.54)
32,"Briggs, Kieren",23y 296d,19 (12-0-7 63.16%),7 (0.37),←,
46,"Brown, Callum",22y 348d,22 (11-0-11 50.00%),17 (0.77),←,
44,"Buckley, Jack",25y 224d,36 (18-1-17 51.39%),,←,
5,"Cadman, Aaron",19y 148d,12 (7-0-5 58.33%),6 (0.50),←,
17,"Callaghan, Finn",20y 94d,23 (11-0-12 47.83%),4 (0.17),←,
3,"Coniglio, Stephen",29y 226d,196 (89-1-106 45.66%),110 (0.56),←,
13,"Cumming, Isaac",24y 352d,68 (31-1-36 46.32%),3 (0.04),←,
16,"Daniels, Brent",24y 142d,76 (41-0-35 53.95%),42 (0.55),←,
4,"Greene, Toby",29y 307d,208 (97-2-109 47.12%),314 (1.51),←,
19,"Haynes, Nick",31y 72d,199 (94-4-101 48.24%),12 (0.06),←,
27,"Himmelberg, Harry",27y 82d,145 (78-2-65 54.48%),160 (1.10),←,
39,"Idun, Connor",23y,61 (29-1-31 48.36%),,←,
25,"Keeffe, Lachlan",33y 106d,104 (54-0-50 51.92%),17 (0.16),64 (29-0-35 45.31%),10 (0.16)
22,"Kelly, Josh",28y 167d,191 (100-3-88 53.14%),120 (0.63),←,
38,"Lloyd, Daniel",31y 161d,94 (48-4-42 53.19%),70 (0.74),←,
36,"Perryman, Harry",24y 222d,101 (51-1-49 50.99%),25 (0.25),←,
26,"Riccardi, Jake",23y 264d,43 (20-0-23 46.51%),47 (1.09),←,
15,"Taylor, Sam",24y 85d,87 (47-0-40 54.02%),1 (0.01),←,
8,"Ward, Callan",33y 110d,288 (128-4-156 45.14%),142 (0.49),228 (96-4-128 42.98%),109 (0.48)
6,"Whitfield, Lachie",29y 11d,202 (98-4-100 49.50%),71 (0.35),←,
Totals,Totals,25y 338d,2295 (1128-29-1138 49.15%),1190 (0.52),,
C,"Kingsley, Adam",47y 343d,19 (11-0-8 57.89%),,←,
