Footscray Player Details,Footscray Player Details,Footscray Player Details,Footscray Player Details,Footscray Player Details,Footscray Player Details,Footscray Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Footscray Games (W-D-L W%),Footscray Goals (Ave.)
23,"Atkins, Simon",25y 218d,123 (62-2-59 51.22%),75 (0.61),←,
18,"Cameron, Leon",21y 330d,78 (41-1-36 53.21%),32 (0.41),←,
16,"Croft, Matthew",21y 153d,17 (9-0-8 52.94%),13 (0.76),←,
3,"Grant, Chris",21y 228d,93 (51-1-41 55.38%),199 (2.14),←,
1,"Grgic, Ilija",22y 146d,26 (15-0-11 57.69%),45 (1.73),←,
7,"Hawkins, Doug",34y 85d,324 (140-4-180 43.83%),215 (0.66),←,
10,"Hunter, Mark",28y 329d,105 (50-2-53 48.57%),7 (0.07),←,
33,"Johnson, Brad",18y 11d,2 (1-0-1 50.00%),,←,
21,"Kolyniuk, Steven",24y 24d,91 (46-1-44 51.10%),109 (1.20),←,
12,"Koster, Kym",21y 178d,16 (8-0-8 50.00%),6 (0.38),←,
35,"Kretiuk, Steven",22y 25d,34 (21-0-13 61.76%),8 (0.24),←,
39,"Liberatore, Tony",28y 168d,121 (68-1-52 56.61%),65 (0.54),←,
27,"Macpherson, Stephen",29y 239d,174 (87-3-84 50.86%),150 (0.86),←,
44,"Osborne, Richard",30y 43d,214 (88-0-126 41.12%),471 (2.20),11 (7-0-4 63.64%),21 (1.91)
22,"Quill, Peter",24y 340d,27 (15-0-12 55.56%),10 (0.37),←,
2,"Reynolds, Keenan",25y 203d,67 (37-0-30 55.22%),28 (0.42),←,
8,"Southern, Daniel",19y 209d,17 (9-0-8 52.94%),3 (0.18),←,
17,"Standfield, Barry",24y 166d,67 (38-0-29 56.72%),30 (0.45),←,
24,"Wallis, Stephen",29y 275d,221 (118-2-101 53.85%),52 (0.24),←,
25,"Watts, Jason",23y,16 (8-0-8 50.00%),2 (0.13),←,
14,"West, Scott",19y 257d,33 (18-0-15 54.55%),25 (0.76),←,
Totals,Totals,24y 225d,1866 (930-17-919 49.84%),1545 (0.83),,
C,"Joyce, Alan",51y 281d,108 (75-0-33 69.44%),,15 (8-0-7 53.33%),
