Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",29y 26d,137 (79-2-56 58.39%),68 (0.50),125 (73-1-51 58.80%),56 (0.45)
9,"Bizzell, Clint",21y 364d,13 (5-0-8 38.46%),4 (0.31),←,
25,"Brockman, Leigh",19y 339d,1 (0-0-1 0.00%),1 (1.00),←,
8,"Burns, Ronnie",25y 106d,59 (34-1-24 58.47%),108 (1.83),←,
2,"Colbert, Leigh",23y 20d,97 (60-1-36 62.37%),44 (0.45),←,
33,"Corrigan, Paul",20y 332d,28 (16-0-12 57.14%),3 (0.11),←,
22,"Hargreaves, Tim",23y 28d,59 (26-1-32 44.92%),69 (1.17),17 (9-0-8 52.94%),12 (0.71)
32,"Hocking, Garry",29y 262d,216 (126-2-88 58.80%),204 (0.94),←,
13,"Kilpatrick, Glenn",25y 302d,73 (41-0-32 56.16%),10 (0.14),47 (27-0-20 57.45%),6 (0.13)
29,"Lowther, Daniel",21y 69d,15 (9-0-6 60.00%),3 (0.20),←,
21,"Mansfield, Michael",26y 323d,155 (92-1-62 59.68%),84 (0.54),←,
17,"McGrath, Tim",27y 263d,159 (100-1-58 63.21%),13 (0.08),152 (96-1-55 63.49%),13 (0.09)
31,"Mensch, David",25y 317d,89 (61-0-28 68.54%),86 (0.97),←,
34,"Rahilly, James",19y 12d,9 (6-0-3 66.67%),1 (0.11),←,
15,"Riccardi, Peter",25y 192d,137 (86-1-50 63.14%),133 (0.97),←,
11,"Roberts, Cameron",19y 293d,6 (1-0-5 16.67%),1 (0.17),←,
27,"Sanderson, Brenton",24y 120d,79 (45-1-33 57.59%),20 (0.25),69 (43-1-25 63.04%),15 (0.22)
12,"Sholl, Brad",25y 229d,83 (51-1-31 62.05%),27 (0.33),81 (51-1-29 63.58%),27 (0.33)
37,"Simpson, Sean",28y 72d,118 (68-1-49 58.05%),18 (0.15),111 (67-1-43 60.81%),17 (0.15)
4,"Snell, Jason",20y 335d,23 (14-0-9 60.87%),25 (1.09),←,
14,"Spinks, Brett",24y 232d,32 (19-0-13 59.38%),43 (1.34),11 (7-0-4 63.64%),29 (2.64)
16,"Woolnough, Marc",18y 38d,2 (0-0-2 0.00%),1 (0.50),←,
Totals,Totals,23y 344d,1590 (939-13-638 59.06%),966 (0.61),,
C,"Ayres, Gary",37y 272d,86 (53-1-32 62.21%),,←,
