Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",24y 354d,152 (94-2-56 62.50%),200 (1.32),←,
3,"Bartel, Jimmy",25y 150d,139 (91-2-46 66.19%),85 (0.61),←,
24,"Blake, Mark",23y 236d,64 (51-0-13 79.69%),10 (0.16),←,
17,"Byrnes, Shannon",25y 26d,58 (43-0-15 74.14%),31 (0.53),←,
35,"Chapman, Paul",27y 179d,161 (96-2-63 60.25%),213 (1.32),←,
11,"Corey, Joel",27y 75d,182 (111-2-69 61.54%),55 (0.30),←,
44,"Enright, Corey",27y 231d,156 (93-2-61 60.26%),47 (0.30),←,
26,"Hawkins, Tom",20y 286d,24 (21-0-3 87.50%),33 (1.38),←,
28,"Johnson, David",27y 187d,73 (40-1-32 55.48%),16 (0.22),←,
20,"Johnson, Steve",25y 303d,118 (79-2-37 67.80%),227 (1.92),←,
9,"Kelly, James",25y 125d,135 (83-1-51 61.85%),61 (0.45),←,
4,"Mackie, Andrew",24y 269d,88 (67-0-21 76.14%),54 (0.61),←,
39,"Milburn, Darren",32y 18d,240 (137-1-102 57.29%),87 (0.36),←,
21,"Mooney, Cameron",29y 219d,174 (112-1-61 64.66%),218 (1.25),163 (102-1-60 62.88%),216 (1.33)
41,"Mumford, Shane",22y 302d,6 (6-0-0 100.00%),1 (0.17),←,
33,"Rooke, Max",27y 135d,118 (71-2-45 61.02%),44 (0.37),←,
30,"Scarlett, Matthew",29y 332d,212 (128-2-82 60.85%),16 (0.08),←,
14,"Selwood, Joel",20y 342d,51 (47-0-4 92.16%),14 (0.27),←,
27,"Stokes, Mathew",24y 162d,57 (48-0-9 84.21%),87 (1.53),←,
7,"Taylor, Harry",22y 325d,27 (25-0-2 92.59%),3 (0.11),←,
5,"Varcoe, Travis",21y 23d,40 (36-0-4 90.00%),39 (0.98),←,
40,"Wojcinski, David",28y 227d,138 (85-2-51 62.32%),46 (0.33),←,
Totals,Totals,25y 255d,2413 (1564-22-827 64.82%),1587 (0.66),,
C,"Thompson, Mark",45y 165d,216 (128-3-85 59.95%),,←,
