St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",4,3,4,8,,1.0,,2,3.0,,1.0,1.0,,,,4,5.0,,,2.0,,,75.0
27,"Blake, Jason",9,3,6,15,,,,2,2.0,3.0,,3.0,,,,3,12.0,,,2.0,,,100.0
26,"Dal Santo, Nick",17,6,14,31,1.0,,1.0,7,2.0,5.0,8.0,,2.0,,,12,19.0,,,,1.0,,84.0
24,"Dempster, Sean",5,3,4,9,,,,4,3.0,,1.0,1.0,,1.0,,4,4.0,1.0,,7.0,,,71.0
25,"Fisher, Sam",17,10,8,25,,,,4,5.0,1.0,,,,,,7,18.0,1.0,,7.0,,,96.0
15,"Gardiner, Michael",11,8,5,16,,1.0,16.0,1,1.0,4.0,,3.0,1.0,2.0,,2,12.0,,,3.0,1.0,,61.0
14,"Geary, Jarryn",9,3,6,15,,,,1,2.0,,,2.0,1.0,,,6,11.0,,,6.0,,,92.0
19,"Gilbert, Sam",12,13,10,22,,,,1,2.0,,,1.0,1.0,,,5,17.0,1.0,,2.0,,,93.0
18,"Goddard, Brendon",17,5,10,27,,1.0,1.0,8,5.0,3.0,4.0,1.0,,,,8,17.0,1.0,,2.0,,,83.0
33,"Gwilt, James",18,7,9,27,,,,1,8.0,2.0,1.0,1.0,1.0,,,8,17.0,1.0,,4.0,,,100.0
7,"Hayes, Lenny",17,3,9,26,,1.0,1.0,14,1.0,2.0,7.0,5.0,4.0,2.0,3.0,11,15.0,,,,,,84.0
4,"Jones, Clinton",11,3,9,20,,,,4,2.0,6.0,2.0,2.0,1.0,,,7,13.0,,,2.0,,,87.0
23,"Koschitzke, Justin",5,3,6,11,,1.0,5.0,3,1.0,1.0,1.0,2.0,1.0,2.0,,5,6.0,2.0,,4.0,,,74.0
5,"McEvoy, Ben",2,2,5,7,,,5.0,1,1.0,1.0,,3.0,1.0,2.0,,4,3.0,1.0,,1.0,,,54.0
32,"McQualter, Andrew",7,7,16,23,,,,3,,2.0,1.0,,1.0,,,10,13.0,1.0,,2.0,,2.0,74.0
44,"Milne, Stephen",10,5,5,15,2.0,2.0,,2,1.0,3.0,,4.0,1.0,1.0,,3,13.0,,2.0,1.0,2.0,1.0,90.0
11,"Montagna, Leigh",24,9,8,32,,1.0,,4,1.0,7.0,4.0,2.0,2.0,2.0,1.0,14,18.0,,2.0,2.0,,,89.0
30,"Peake, Brett",12,4,7,19,,,,4,1.0,3.0,3.0,,1.0,,,7,12.0,,,3.0,3.0,1.0,73.0
22,"Ray, Farren",12,11,13,25,,,,4,2.0,4.0,1.0,5.0,,4.0,,7,19.0,,,3.0,1.0,,83.0
13,"Schneider, Adam",14,3,9,23,4.0,1.0,,2,2.0,6.0,,3.0,1.0,2.0,,7,15.0,,,1.0,,2.0,83.0
28,"Stanley, Rhys",3,2,3,6,,,,1,,1.0,,,1.0,,,6,,2.0,,,,,81.0
3,"Steven, Jack",9,9,5,14,3.0,1.0,,4,1.0,1.0,,1.0,,1.0,,4,10.0,1.0,4.0,,,,73.0
Totals,Totals,245,122,171,416,10.0,10.0,29.0,77,46.0,55.0,34.0,40.0,20.0,19.0,4.0,144,269.0,12.0,8.0,54.0,8.0,6.0,
Opposition,Opposition,196,91,178,374,6.0,10.0,46.0,58,41.0,52.0,38.0,48.0,19.0,20.0,2.0,132,238.0,10.0,10.0,57.0,4.0,3.0,
