Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Farmer, Jeff",20y 278d,44 (10-0-34 22.73%),71 (1.61),←,
21,"Febey, Steven",28y 222d,181 (90-0-91 49.72%),24 (0.13),←,
4,"Grgic, Brent",18y 172d,10 (2-0-8 20.00%),5 (0.50),←,
15,"Hopgood, Paul",24y 251d,82 (33-0-49 40.24%),8 (0.10),←,
27,"Ingerson, Anthony",28y 167d,78 (26-0-52 33.33%),39 (0.50),41 (10-0-31 24.39%),14 (0.34)
16,"Johnstone, Travis",17y 255d,1 (0-0-1 0.00%),1 (1.00),←,
7,"Kowal, Darren",25y 284d,81 (36-0-45 44.44%),31 (0.38),←,
46,"Lamaro, Hayden",19y 177d,1 (0-0-1 0.00%),,←,
35,"McDonald, Anthony",25y 289d,20 (3-0-17 15.00%),8 (0.40),←,
23,"McDonald, James",21y 175d,5 (1-0-4 20.00%),3 (0.60),←,
9,"Neitz, David",23y 66d,106 (42-0-64 39.62%),140 (1.32),←,
43,"Rigoni, Guy",23y 245d,1 (0-0-1 0.00%),,←,
5,"Schwarz, David",25y 248d,75 (29-1-45 39.33%),114 (1.52),←,
10,"Seecamp, Marcus",25y 245d,103 (35-0-68 33.98%),15 (0.15),52 (17-0-35 32.69%),5 (0.10)
1,"Shanahan, Jamie",30y 113d,126 (64-1-61 51.19%),,1 (0-0-1 0.00%),
29,"Smith, Shaun",28y 280d,99 (45-1-53 45.96%),121 (1.22),52 (18-0-34 34.62%),83 (1.60)
39,"Smoker, Craig",19y 359d,1 (0-0-1 0.00%),,←,
11,"Stynes, Jim",31y 340d,245 (122-1-122 50.00%),129 (0.53),←,
12,"Viney, Todd",31y 364d,195 (91-1-103 46.92%),69 (0.35),←,
34,"White, Jeff",21y 38d,33 (13-0-20 39.39%),18 (0.55),1 (0-0-1 0.00%),
22,"Woewodin, Shane",21y 260d,23 (4-0-19 17.39%),4 (0.17),←,
13,"Yze, Adem",20y 189d,48 (14-0-34 29.17%),21 (0.44),←,
Totals,Totals,24y 128d,1558 (660-5-893 42.36%),821 (0.53),,
C,"Daniher, Neale",37y 42d,1 (0-0-1 0.00%),,←,
