Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27 ↑,"Cameron, Clay",3,2,,3,,,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,33.0
23,"Dixon, Charlie",5,5,1,6,3,1.0,1.0,1.0,,,,1.0,1.0,1.0,,3.0,3.0,2.0,4.0,,,,87.0
34,"Glenn, Josh",2,1,5,7,,,,3.0,,,1.0,1.0,,1.0,,2.0,5.0,,,,,,80.0
33,"Hall, Aaron",5,1,7,12,1,1.0,,3.0,1.0,2.0,,,1.0,,,2.0,11.0,,1.0,1.0,,,88.0
14,"Hallahan, Mitch",7,5,9,16,,1.0,,4.0,2.0,1.0,4.0,1.0,,,,7.0,8.0,,1.0,,,,76.0
5,"Harbrow, Jarrod",17,7,6,23,1,,,5.0,5.0,4.0,1.0,4.0,3.0,1.0,,7.0,17.0,,,3.0,1.0,,90.0
28,"Kolodjashnij, Kade",16,7,4,20,,,,2.0,3.0,1.0,1.0,2.0,1.0,,,5.0,15.0,,,4.0,1.0,,83.0
40,"Lemmens, Sean",3,2,10,13,1,,,3.0,1.0,,,4.0,1.0,3.0,,6.0,6.0,1.0,,2.0,,,86.0
37,"Lonergan, Jesse",8,4,5,13,,,,3.0,2.0,,,4.0,1.0,,,6.0,7.0,2.0,,2.0,1.0,,98.0
19,"Lynch, Tom",10,7,7,17,1,2.0,1.0,,,3.0,,,,,,9.0,8.0,2.0,2.0,1.0,,,94.0
44,"Miller, Touk",12,3,9,21,1,,,4.0,,5.0,2.0,3.0,2.0,1.0,,9.0,11.0,,,,,,91.0
22,"Nicholls, Tom",5,4,8,13,1,,17.0,3.0,,,4.0,5.0,1.0,,,9.0,4.0,1.0,1.0,3.0,,1.0,90.0
10,"Prestia, Dion",13,2,15,28,,1.0,,4.0,3.0,2.0,7.0,2.0,1.0,,,11.0,18.0,,,2.0,1.0,1.0,65.0
29,"Raines, Andrew",9,3,8,17,,,,3.0,,3.0,2.0,4.0,1.0,2.0,,2.0,15.0,,,,,,80.0
35,"Rischitelli, Michael",13,5,8,21,,,,5.0,3.0,5.0,2.0,5.0,,3.0,,5.0,18.0,,,,,1.0,80.0
8,"Russell, Luke",7,5,7,14,,,,,,3.0,2.0,1.0,,1.0,,2.0,12.0,,,1.0,2.0,,76.0
42,"Saad, Adam",10,7,16,26,,,,1.0,3.0,1.0,,,1.0,,,8.0,14.0,,,2.0,5.0,,90.0
20,"Schade, Henry",9,5,4,13,,,,3.0,4.0,1.0,,2.0,,,,6.0,8.0,1.0,,2.0,,,93.0
6,"Sexton, Alex",12,4,7,19,1,,,5.0,1.0,6.0,2.0,1.0,2.0,,,10.0,9.0,1.0,,,4.0,1.0,86.0
26,"Shaw, Matt",13,6,7,20,1,1.0,,3.0,4.0,1.0,2.0,3.0,2.0,1.0,,9.0,10.0,1.0,1.0,2.0,,,80.0
2 ↓,"Smith, Zac",4,2,8,12,,,10.0,4.0,1.0,2.0,,4.0,1.0,1.0,,6.0,6.0,,,1.0,,,59.0
16,"Thompson, Rory",5,5,6,11,,,,1.0,5.0,,,3.0,,1.0,,2.0,9.0,1.0,,7.0,1.0,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,92,157,345,11,12.0,29.0,61.0,39.0,40.0,30.0,51.0,20.0,16.0,,128.0,215.0,13.0,10.0,33.0,16.0,4.0,
Opposition,Opposition,246,146,136,382,18,11.0,30.0,62.0,24.0,60.0,30.0,48.0,16.0,20.0,6.0,123.0,261.0,15.0,21.0,40.0,8.0,15.0,
