Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",5,4,1,6,,,,,2.0,1.0,,2.0,,1.0,,1.0,5.0,1.0,,1.0,,,
42,"Brogan, Dean",1,3,5,6,,1.0,6.0,,,,1.0,3.0,,,,3.0,3.0,1.0,1.0,1.0,,,
7,"Burgoyne, Peter",6,3,8,14,,,,5.0,1.0,1.0,3.0,1.0,,,,5.0,9.0,,,,1.0,,
25,"Carr, Josh",13,3,6,19,,,1.0,5.0,1.0,3.0,8.0,,3.0,,,11.0,9.0,,,5.0,1.0,,
12,"Cockatoo-Collins, Che",14,7,5,19,2,,,,2.0,1.0,,1.0,3.0,2.0,,5.0,15.0,,2.0,1.0,,,
35,"Cornes, Chad",13,7,3,16,4,,3.0,,,5.0,,2.0,,2.0,,9.0,7.0,2.0,4.0,1.0,,,
17,"Dew, Stuart",9,3,1,10,1,1.0,,,3.0,,1.0,,,2.0,,2.0,7.0,,,2.0,,,
8,"Francis, Fabian",15,5,2,17,4,2.0,,1.0,1.0,6.0,,,,1.0,3.0,2.0,15.0,,2.0,1.0,5.0,,
10,"Francou, Josh",7,1,10,17,,,,3.0,1.0,,5.0,1.0,1.0,1.0,,10.0,6.0,,,3.0,,,
34,"Guerra, Brent",9,7,5,14,,,,2.0,4.0,,1.0,3.0,1.0,1.0,,5.0,9.0,1.0,,1.0,,,
18,"Harwood, Mark",2,3,2,4,,2.0,,2.0,,1.0,,,,1.0,,2.0,2.0,1.0,2.0,,,,
38,"James, Roger",11,5,11,22,1,,,2.0,2.0,5.0,3.0,1.0,,1.0,,10.0,13.0,1.0,,,2.0,,
29,"Kingsley, Adam",7,5,6,13,,,,,2.0,2.0,2.0,1.0,,,,6.0,8.0,,,,,,
33,"Mead, Darren",4,2,1,5,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,3.0,,,2.0,,,
3,"Montgomery, Brett",4,5,11,15,,,1.0,1.0,,4.0,2.0,,1.0,,,7.0,9.0,1.0,1.0,,,,
14,"Paxman, Stephen",10,4,3,13,,,,3.0,1.0,2.0,,2.0,1.0,,,3.0,8.0,1.0,,,,,
1,"Primus, Matthew",6,4,6,12,1,,18.0,,1.0,1.0,3.0,,1.0,1.0,,5.0,7.0,,1.0,2.0,,,
6,"Schofield, Jarrad",12,3,5,17,1,1.0,,1.0,1.0,5.0,1.0,1.0,,,,5.0,12.0,,,2.0,,,
36,"Stevens, Nick",16,5,9,25,2,1.0,,3.0,,6.0,6.0,,3.0,,,11.0,13.0,,,1.0,,,
16,"Tredrea, Warren",12,7,2,14,3,2.0,,1.0,,4.0,,1.0,,,,3.0,11.0,,2.0,,,,
2,"Wakelin, Darryl",5,2,1,6,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,
4,"Wanganeen, Gavin",11,2,10,21,,,,,4.0,1.0,1.0,2.0,1.0,,,11.0,9.0,1.0,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,90,113,305,19,11.0,30.0,30.0,28.0,48.0,37.0,22.0,17.0,13.0,3.0,118.0,184.0,10.0,15.0,25.0,10.0,,
Opposition,Opposition,203,99,130,333,16,18.0,33.0,40.0,25.0,55.0,35.0,22.0,13.0,17.0,3.0,132.0,209.0,17.0,19.0,42.0,10.0,,
