Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Beams, Dayne",22y 181d,77 (60-2-15 79.22%),84 (1.09),←,
11,"Blair, Jarryd",22y 119d,54 (45-1-8 84.26%),47 (0.87),←,
16,"Brown, Nathan",23y 238d,62 (41-1-20 66.94%),6 (0.10),←,
9,"Clarke, Martin",24y 272d,62 (39-0-23 62.90%),16 (0.26),←,
32,"Cloke, Travis",25y 159d,168 (111-2-55 66.67%),269 (1.60),←,
31,"Dawes, Chris",24y 87d,66 (53-1-12 81.06%),81 (1.23),←,
4,"Didak, Alan",29y 178d,208 (133-1-74 64.18%),270 (1.30),←,
35,"Elliott, Jamie",19y 356d,11 (9-0-2 81.82%),6 (0.55),←,
1,"Fasolo, Alex",20y 64d,31 (25-0-6 80.65%),37 (1.19),←,
18,"Jolly, Darren",30y 279d,223 (131-4-88 59.64%),117 (0.52),57 (45-2-10 80.70%),47 (0.82)
8,"Lumumba, Heritier",25y 270d,153 (105-2-46 69.28%),16 (0.10),←,
5,"Maxwell, Nick",29y 69d,176 (114-2-60 65.34%),28 (0.16),←,
10,"Pendlebury, Scott",24y 217d,142 (98-2-42 69.72%),92 (0.65),←,
20,"Reid, Ben",23y 104d,67 (48-2-17 73.13%),5 (0.07),←,
40,"Seedsman, Paul",20y 202d,9 (7-0-2 77.78%),2 (0.22),←,
39,"Shaw, Heath",26y 258d,147 (96-2-49 65.99%),34 (0.23),←,
22,"Sidebottom, Steele",21y 222d,79 (62-2-15 79.75%),65 (0.82),←,
28,"Sinclair, Ben",20y 315d,20 (16-0-4 80.00%),14 (0.70),←,
2,"Tarrant, Chris",31y 328d,262 (128-0-134 48.85%),365 (1.39),190 (100-0-90 52.63%),305 (1.61)
13,"Thomas, Dale",25y 51d,146 (99-2-45 68.49%),118 (0.81),←,
34,"Toovey, Alan",25y 141d,104 (76-2-26 74.04%),8 (0.08),←,
21,"Wellingham, Sharrod",24y 35d,86 (65-2-19 76.74%),53 (0.62),←,
Totals,Totals,24y 238d,2353 (1561-30-762 66.34%),1733 (0.74),,
C,"Buckley, Nathan",40y 16d,19 (15-0-4 78.95%),,←,
