St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Beetham, Caydn",12,3.0,1,13,,,,,1.0,3.0,1.0,,1.0,,,5,7.0,,,1.0,1.0,,
39,"Blake, Jason",1,2.0,4,5,,,,,,1.0,,,,,,1,4.0,,,2.0,,,
3,"Burke, Nathan",25,9.0,4,29,1.0,1.0,,1.0,3.0,6.0,7.0,4.0,,,,12,16.0,1.0,4.0,1.0,1.0,,
27,"Davis, Chad",4,1.0,1,5,,,,,,1.0,,1.0,,1.0,,1,4.0,,,,,,
6,"Delaney, Tony",6,1.0,5,11,,,,2.0,,,1.0,1.0,1.0,,,6,5.0,,,3.0,,,
31,"Elliott, Tim",2,1.0,3,5,,,5.0,3.0,,,,1.0,,1.0,,1,4.0,,,1.0,,,
25,"Hall, Barry",8,8.0,6,14,1.0,,2.0,,,4.0,1.0,2.0,,2.0,,4,10.0,1.0,2.0,1.0,,,
35,"Harvey, Robert",16,7.0,14,30,1.0,1.0,1.0,,5.0,2.0,5.0,,1.0,2.0,,10,18.0,,1.0,,,,
7,"Hayes, Lenny",15,1.0,1,16,2.0,,,3.0,,3.0,2.0,2.0,3.0,1.0,,7,9.0,,,1.0,,,
24,"Heatley, Jason",4,4.0,3,7,1.0,,,,,2.0,,2.0,,,,3,4.0,2.0,1.0,,,,
8,"Hudghton, Max",4,1.0,3,7,1.0,,,1.0,3.0,1.0,,,1.0,1.0,,5,2.0,,,4.0,,,
5,"Jones, Austinn",10,5.0,3,13,3.0,,,,1.0,1.0,,1.0,,1.0,,5,8.0,1.0,3.0,,3.0,,
36,"Knowles, Brett",9,5.0,8,17,1.0,,,1.0,1.0,5.0,,2.0,,2.0,,5,12.0,,1.0,1.0,,,
11,"Mitchell, Gavin",3,1.0,2,5,1.0,,,3.0,1.0,2.0,,1.0,1.0,,,5,1.0,,,1.0,,,
9,"Monkhorst, Damian",1,,2,3,,,6.0,,,1.0,3.0,,1.0,,,3,,,,2.0,,,
1,"Peckett, Justin",11,1.0,9,20,,,,1.0,5.0,2.0,,3.0,1.0,,,6,12.0,,,1.0,,,
17,"Plapp, Justin",6,4.0,1,7,,,,,2.0,,,1.0,,2.0,,1,6.0,,1.0,1.0,,,
13,"Sierakowski, David",8,6.0,11,19,,,16.0,1.0,1.0,2.0,6.0,4.0,1.0,2.0,,12,8.0,2.0,,,,,
19,"Sziller, Steven",10,1.0,9,19,,1.0,,8.0,,4.0,4.0,2.0,1.0,2.0,,11,8.0,,,5.0,,,
4,"Thompson, Andrew",13,7.0,12,25,1.0,1.0,,3.0,,6.0,5.0,1.0,2.0,,,9,16.0,1.0,2.0,1.0,,,
15,"Wakelin, Darryl",8,3.0,3,11,,,,,5.0,,,1.0,1.0,,,3,8.0,,,1.0,,,
20,"Young, Matthew",8,1.0,3,11,,,,,3.0,1.0,1.0,1.0,,1.0,,6,6.0,1.0,,3.0,,,
Totals,Totals,184,72.0,108,292,13.0,4.0,30.0,27.0,31.0,47.0,36.0,30.0,15.0,18.0,,121,168.0,9.0,15.0,30.0,5.0,,
Opposition,Opposition,220,92.0,112,332,17.0,13.0,28.0,38.0,33.0,58.0,40.0,32.0,18.0,15.0,6.0,149,179.0,20.0,16.0,32.0,5.0,,
